"timestamp;rx_mbps_p1;tx_mbps_p1;rx_pps_p1;tx_pps_p1;avg_rx_pkt_bytes_p1;util_rx_pct_p1;drop_p1;delay_ms_p1;last_payload_bytes_p1;priority_tag_p1;policing_rate_kbps_p1;policing_burst_kbps_p1;rx_mbps_p2;tx_mbps_p2;rx_pps_p2;tx_pps_p2;avg_rx_pkt_bytes_p2;util_rx_pct_p2;drop_p2;delay_ms_p2;last_payload_bytes_p2;priority_tag_p2;policing_rate_kbps_p2;policing_burst_kbps_p2;rx_mbps_p4;tx_mbps_p4;rx_pps_p4;tx_pps_p4;avg_rx_pkt_bytes_p4;util_rx_pct_p4;drop_p4;delay_ms_p4;last_payload_bytes_p4;priority_tag_p4;policing_rate_kbps_p4;policing_burst_kbps_p4"
"2026-01-19T07:46:10Z;3,341;6,79104;6423,0;14148,0;65,02023976335046;0,3341;0;6,464;139;0;1000000;100000;3,344584;6,819216;6430,0;14207,0;65,01912908242613;0,3344584;0;8,606;3324;0;1000000;100000;4,061896;1,19664;7831,0;2493,0;64,83680245179416;0,4061896;0;6,466;134;1;1000000;100000"
"2026-01-19T07:46:11Z;3,319528;6,77424;6425,0;14113,0;64,58225680933852;0,3319528;0;6,470;140;0;1000000;100000;3,312344;6,800976;6410,0;14169,0;64,59329173166927;0,3312344;0;8,606;3324;0;1000000;100000;4,02868;1,18368;7806,0;2466,0;64,51255444529849;0,402868;0;6,506;135;1;1000000;100000"
"2026-01-19T07:46:13Z;3,2884;6,75216;6355,0;14067,0;64,68135326514556;0,32884;0;6,470;140;0;1000000;100000;3,287904;6,776496;6355,0;14118,0;64,67159716758458;0,32879040000000004;0;8,477;3324;0;1000000;100000;4,021552;1,16784;7791,0;2433,0;64,5223976383006;0,40215519999999993;0;6,506;135;1;1000000;100000"
"2026-01-19T07:46:14Z;3,263024;6,75216;6340,0;14067,0;64,33406940063091;0,32630240000000005;0;6,534;140;0;1000000;100000;3,261488;6,764976;6337,0;14094,0;64,33422755246963;0,3261488;0;8,477;3324;0;1000000;100000;4,005936;1,16304;7791,0;2423,0;64,27185213708125;0,4005936;0;6,506;135;1;1000000;100000"
"2026-01-19T07:46:15Z;3,310032;6,75936;6369,0;14082,0;64,96373056994818;0,3310032;0;6,534;140;0;1000000;100000;3,310032;6,780816;6369,0;14127,0;64,96373056994818;0,3310032;0;8,603;3324;0;1000000;100000;4,04936;1,16832;7813,0;2434,0;64,78561372072187;0,404936;0;6,513;134;1;1000000;100000"
"2026-01-19T07:46:16Z;3,089584;6,25056;6000,0;13022,0;64,36633333333333;0,30895839999999997;0;6,489;140;0;1000000;100000;3,269976;6,538416;6340,0;13622,0;64,4711356466877;0,32699760000000005;0;8,603;3324;0;1000000;100000;4,02108;1,15872;7807,0;2414,0;64,38260535416933;0,4021080000000001;0;6,513;134;1;1000000;100000"
"2026-01-19T07:46:17Z;3,350992;6,76656;6413,0;14097,0;65,31638858568533;0,3350992;0;6,489;140;0;1000000;100000;3,353384;7,022736;6430,0;14631,0;65,19020217729394;0,3353384;0;8,537;3323;0;1000000;100000;4,077152;1,1856;7841,0;2470,0;64,99732177018238;0,40771519999999994;0;7,023;133;1;1000000;100000"
"2026-01-19T07:46:18Z;3,271056;6,76128;6370,0;14086,0;64,18869701726845;0,3271056;0;6,489;140;0;1000000;100000;3,089808;6,31632;6016,0;13159,0;64,19980053191489;0,30898080000000006;0;8,537;3323;0;1000000;100000;3,998296;1,15968;7793,0;2416,0;64,13281149749776;0,3998296;0;7,023;133;1;1000000;100000"
"2026-01-19T07:46:20Z;3,314344;6,75216;6378,0;14067,0;64,95656945751018;0,3314344;0;6,463;140;0;1000000;100000;3,312296;6,789936;6374,0;14146,0;64,95716975211798;0,33122959999999996;0;8,581;3324;0;1000000;100000;3,731112;1,15296;7192,0;2402,0;64,84830367074527;0,3731112;0;7,023;133;1;1000000;100000"
"2026-01-19T07:46:21Z;3,263656;6,74688;6332,0;14056,0;64,42782691092862;0,32636560000000003;0;6,463;140;0;1000000;100000;3,26468;6,759216;6334,0;14082,0;64,42769182191348;0,326468;0;8,581;3324;0;1000000;100000;4,010664;1,1616;7791,0;2420,0;64,3477088948787;0,40106640000000005;0;6,472;134;1;1000000;100000"
"2026-01-19T07:46:22Z;3,299992;6,74736;6341,0;14057,0;65,05267307995584;0,3299992;0;6,495;140;0;1000000;100000;3,29948;6,763536;6340,0;14091,0;65,05283911671924;0,329948;0;8,494;3323;0;1000000;100000;4,052584;1,15824;7810,0;2413,0;64,86209987195903;0,4052584000000001;0;6,472;134;1;1000000;100000"
"2026-01-19T07:46:23Z;3,073928;6,27216;5984,0;13067,0;64,21139705882354;0,3073928;0;6,495;140;0;1000000;100000;3,073928;6,28608;5984,0;13096,0;64,21139705882354;0,3073928;0;8,494;3323;0;1000000;100000;3,996088;1,15536;7786,0;2407,0;64,15502183406113;0,3996088;0;6,472;134;1;1000000;100000"
"2026-01-19T07:46:24Z;3,29832;6,76224;6376,0;14088,0;64,66279799247177;0,329832;0;6,495;140;0;1000000;100000;3,303952;6,78624;6387,0;14138,0;64,6616564897448;0,3303952;0;8,494;3323;0;1000000;100000;4,034424;1,18704;7812,0;2473,0;64,55491551459293;0,4034424;0;6,472;134;1;1000000;100000"
"2026-01-19T07:46:25Z;3,300824;6,76656;6398,0;14097,0;64,48937167864958;0,3300824;0;6,442;139;0;1000000;100000;3,295704;6,792192;6388,0;14151,0;64,49013775829681;0,3295704;0;8,497;2824;0;1000000;100000;4,020848;1,16592;7806,0;2429,0;64,38713809889828;0,40208479999999996;0;6,546;134;1;1000000;100000"
"2026-01-19T07:46:26Z;3,30552;6,76128;6370,0;14086,0;64,86499215070644;0,330552;0;6,442;139;0;1000000;100000;3,304496;6,792816;6368,0;14152,0;64,86526381909547;0,3304496;0;8,497;2824;0;1000000;100000;3,72024;1,1568;7180,0;2410,0;64,76740947075209;0,372024;0;6,546;134;1;1000000;100000"
"2026-01-19T07:46:28Z;3,266464;6,73392;6350,0;14029,0;64,30047244094489;0,3266464;0;6,489;140;0;1000000;100000;3,266976;6,7656;6351,0;14095,0;64,3004251299008;0,3266976;0;8,497;2824;0;1000000;100000;4,010912;1,1616;7804,0;2420,0;64,24449000512557;0,40109120000000004;0;6,546;134;1;1000000;100000"
"2026-01-19T07:46:29Z;3,295208;6,71136;6348,0;13982,0;64,88673597983617;0,3295208;0;6,489;140;0;1000000;100000;3,295208;6,769152;6348,0;14103,0;64,88673597983617;0,3295208;0;8,300;2824;0;1000000;100000;4,041192;1,16208;7805,0;2421,0;64,72120435618193;0,4041192;0;6,546;134;1;1000000;100000"
"2026-01-19T07:46:30Z;3,144688;6,28272;6080,0;13089,0;64,65230263157895;0,3144688;0;6,471;138;0;1000000;100000;3,291632;6,768336;6367,0;14101,0;64,62289932464269;0,3291632;0;8,300;2824;0;1000000;100000;4,035056;1,16064;7819,0;2418,0;64,507225987978;0,4035056;0;6,546;134;1;1000000;100000"
"2026-01-19T07:46:31Z;3,264392;6,7512;6304,0;14065,0;64,72858502538071;0,3264392;0;6,471;138;0;1000000;100000;3,121032;6,320496;6024,0;13168,0;64,76245019920319;0,3121032;0;8,394;2824;0;1000000;100000;4,042632;1,16688;7824,0;2431,0;64,58703987730061;0,4042632;0;6,538;134;1;1000000;100000"
"2026-01-19T07:46:32Z;3,33188;6,79872;6463,0;14164,0;64,44143586569704;0,333188;0;8,414;140;0;1000000;100000;3,508008;7,321776;6807,0;15254,0;64,41912736888497;0,3508008;0;8,394;2824;0;1000000;100000;4,05072;1,19712;7856,0;2494,0;64,45264765784114;0,405072;0;6,538;134;1;1000000;100000"
"2026-01-19T07:46:34Z;3,310336;6,75648;6392,0;14076,0;64,73591989987484;0,3310336;0;8,414;140;0;1000000;100000;3,283712;6,444336;6340,0;13426,0;64,74195583596214;0,3283712;0;8,394;2824;0;1000000;100000;4,030216;1,16448;7809,0;2426,0;64,51235753617621;0,40302160000000004;0;6,538;134;1;1000000;100000"
