cur_bw_cam,cur_bw_hr,cur_bw_dht,cur_delay_cam,cur_delay_hr,cur_delay_dht,action,reward,next_bw_cam,next_bw_hr,next_bw_dht,next_delay_cam,next_delay_hr,next_delay_dht,next_prio_cam,next_prio_hr,next_prio_dht,next_pkt_cam,next_pkt_hr,next_pkt_dht,done
4.937616,3.927952,3.642256,5.0,2.0,5.0,2,2.9637,4.937616,3.927952,3.642256,3.35814366297767,2.816728101283813,1.4120026961704792,0,1,2,602,479,444,False
4.937616,3.927952,3.642256,5.0,2.0,5.0,3,2.965,4.937616,3.927952,3.642256,2.811782982099559,2.777134376067158,1.5931946635691536,1,1,1,602,479,444,False
4.937616,3.927952,3.642256,5.0,2.0,5.0,0,2.9722,4.937616,3.927952,3.642256,0.9993296494757062,2.2191736905493418,3.5862190912024188,2,1,0,602,479,444,False
4.937616,3.927952,3.642256,5.0,2.0,5.0,1,2.9681,4.937616,3.927952,3.642256,2.957302482910775,2.2059697918570267,3.886575589124851,1,2,0,602,479,444,False
4.937616,3.927952,3.642256,5.0,2.0,5.0,2,2.9667,4.937616,3.927952,3.642256,1.597694071697694,2.915125972047724,0.9647734840781417,0,1,2,602,479,444,False
4.937616,3.927952,3.642256,5.0,2.0,5.0,3,2.9749,4.937616,3.927952,3.642256,2.6388391971296654,1.7553117773807794,2.2577210517698676,1,1,1,602,479,444,False
4.949112,4.604536,3.65324,5.0,2.0,5.0,0,2.9744,4.949112,4.604536,3.65324,1.4584811636754222,1.8912232172715564,3.8150258046578993,2,1,0,604,562,445,False
4.949112,4.604536,3.65324,5.0,2.0,5.0,1,2.9696,4.949112,4.604536,3.65324,2.8704565173958754,2.2005870744029794,2.6054523955024207,1,2,0,604,562,445,False
4.949112,4.604536,3.65324,5.0,2.0,5.0,2,2.9783,4.949112,4.604536,3.65324,3.187112724008983,1.4472786673052631,0.838139147735111,0,1,2,604,562,445,False
4.949112,4.604536,3.65324,5.0,2.0,5.0,3,2.9729,4.949112,4.604536,3.65324,2.846656441192789,1.8351832192566158,3.091392769350761,1,1,1,604,562,445,False
5.216864,3.684448,3.230304,5.0,2.0,5.0,0,2.9701,5.216864,3.684448,3.230304,1.635062277234676,2.2748745602648652,3.8677934836492818,2,1,0,636,449,394,False
5.216864,3.684448,3.230304,5.0,2.0,5.0,1,2.9825,5.216864,3.684448,3.230304,1.8081267617502836,1.116332686697528,2.71724114714583,1,2,0,636,449,394,False
5.216864,3.684448,3.230304,5.0,2.0,5.0,2,2.9671,5.216864,3.684448,3.230304,1.6929466384951015,2.8611611905144967,0.9405453188223163,0,1,2,636,449,394,False
5.216864,3.684448,3.230304,5.0,2.0,5.0,3,2.968,5.216864,3.684448,3.230304,1.8105445568491392,2.5702157032186506,2.6412516723681128,1,1,1,636,449,394,False
5.002592,5.229312,4.227424,5.0,2.0,5.0,0,2.9602,5.002592,5.229312,4.227424,2.093321543213672,3.1552578935585047,4.07861687006022,2,1,0,610,638,516,False
5.002592,5.229312,4.227424,5.0,2.0,5.0,1,2.9777,5.002592,5.229312,4.227424,1.5451372884559214,1.500870504990306,4.178049770879786,1,2,0,610,638,516,False
5.002592,5.229312,4.227424,5.0,2.0,5.0,2,2.9785,5.002592,5.229312,4.227424,2.1762407446075906,1.4976358386395723,2.1278339234004715,0,1,2,610,638,516,False
5.002592,5.229312,4.227424,5.0,2.0,5.0,3,2.9727,5.002592,5.229312,4.227424,3.0067727819948784,1.903483035937546,2.2868029290111505,1,1,1,610,638,516,False
5.002592,5.229312,4.227424,5.0,2.0,5.0,0,2.9707,5.002592,5.229312,4.227424,1.0152936816124172,2.443780697855402,2.875918487422739,2,1,0,610,638,516,False
5.002592,5.229312,4.227424,5.0,2.0,5.0,1,2.9655,5.002592,5.229312,4.227424,3.0339237024277916,2.520860183933256,3.234553432422998,1,2,0,610,638,516,False
5.002592,5.229312,4.227424,5.0,2.0,5.0,2,2.9706,5.002592,5.229312,4.227424,3.0206905197382214,2.2130296724081604,1.2718020226416928,0,1,2,610,638,516,False
5.002592,5.229312,4.227424,5.0,2.0,5.0,3,2.9784,5.002592,5.229312,4.227424,2.8024856260361504,1.4238245829872183,1.7580327208228972,1,1,1,610,638,516,False
5.294128,4.385936,3.995752,5.0,2.0,5.0,0,2.9784,5.294128,4.385936,3.995752,0.6426146261795305,1.7037782222827391,3.3130946846726665,2,1,0,646,535,487,False
5.294128,4.385936,3.995752,5.0,2.0,5.0,1,2.9829,5.294128,4.385936,3.995752,1.746238593766206,0.9506815794983725,4.107857534340457,1,2,0,646,535,487,False
5.294128,4.385936,3.995752,5.0,2.0,5.0,2,2.976,5.294128,4.385936,3.995752,3.108897940214,1.5869783854076551,1.9050863659331725,0,1,2,646,535,487,False
5.294128,4.385936,3.995752,5.0,2.0,5.0,3,2.9743,5.294128,4.385936,3.995752,2.558661757396012,1.8368971126976277,2.1987412761513476,1,1,1,646,535,487,False
4.951376,5.430608,4.813544,5.0,2.0,5.0,0,2.9716,4.951376,5.430608,4.813544,2.4650064791399307,1.965478872152449,3.7881358251341157,2,1,0,604,662,587,False
4.951376,5.430608,4.813544,5.0,2.0,5.0,1,2.9804,4.951376,5.430608,4.813544,2.914853107888554,1.0577758454463868,3.234165199293394,1,2,0,604,662,587,False
4.951376,5.430608,4.813544,5.0,2.0,5.0,2,2.9665,4.951376,5.430608,4.813544,1.576187405328815,2.91734842486806,1.217038292235678,0,1,2,604,662,587,False
4.951376,5.430608,4.813544,5.0,2.0,5.0,3,2.9788,4.951376,5.430608,4.813544,2.8619129885050274,1.2841907749843162,2.662804268118564,1,1,1,604,662,587,False
5.241816,5.657048,4.869128,5.0,2.0,5.0,0,2.9783,5.241816,5.657048,4.869128,1.746008241409893,1.5002534329881074,3.2516627673945795,2,1,0,639,690,594,False
5.241816,5.657048,4.869128,5.0,2.0,5.0,1,2.9796,5.241816,5.657048,4.869128,2.209029040519878,1.2947542881766834,3.0485062614695635,1,2,0,639,690,594,False
5.241816,5.657048,4.869128,5.0,2.0,5.0,2,2.9735,5.241816,5.657048,4.869128,2.8736249214206526,1.85201680459632,2.1946645207548956,0,1,2,639,690,594,False
5.241816,5.657048,4.869128,5.0,2.0,5.0,3,2.97,5.241816,5.657048,4.869128,2.1739340849834674,2.2665242114315256,2.9888777259875465,1,1,1,639,690,594,False
5.024792,3.850264,3.230232,5.0,2.0,5.0,0,2.9702,5.024792,3.850264,3.230232,2.0016492130204067,2.2354647273379333,3.3930445254069994,2,1,0,613,470,394,False
5.024792,3.850264,3.230232,5.0,2.0,5.0,1,2.9722,5.024792,3.850264,3.230232,2.565235372450206,1.9962946555400942,2.6682069332968137,1,2,0,613,470,394,False
5.024792,3.850264,3.230232,5.0,2.0,5.0,2,2.9652,5.024792,3.850264,3.230232,1.7925427068045112,3.0328030208619103,0.8823711898646194,0,1,2,613,470,394,False
5.024792,3.850264,3.230232,5.0,2.0,5.0,3,2.966,5.024792,3.850264,3.230232,2.860173160086035,2.536916111178433,2.890488567837233,1,1,1,613,470,394,False
5.257656,4.05292,3.271096,5.0,2.0,5.0,0,2.979,5.257656,4.05292,3.271096,1.236834714168741,1.4724055512041885,3.771661636816133,2,1,0,641,494,399,False
5.257656,4.05292,3.271096,5.0,2.0,5.0,1,2.9734,5.257656,4.05292,3.271096,1.9574997012427646,1.8630705283366475,4.0447007717639245,1,2,0,641,494,399,False
5.257656,4.05292,3.271096,5.0,2.0,5.0,2,2.9665,5.257656,4.05292,3.271096,2.9584728375414824,2.608365005239717,1.4762745928483345,0,1,2,641,494,399,False
5.257656,4.05292,3.271096,5.0,2.0,5.0,3,2.9808,5.257656,4.05292,3.271096,2.9331847478158988,1.2188333890986864,1.171270445335481,1,1,1,641,494,399,False
4.933656,4.08988,3.47292,5.0,2.0,5.0,0,2.968,4.933656,4.08988,3.47292,1.137331372787895,2.5402365379136764,4.273020394740624,2,1,0,602,499,423,False
4.933656,4.08988,3.47292,5.0,2.0,5.0,1,2.9762,4.933656,4.08988,3.47292,3.0129685496231517,1.4905584033831527,2.894328348417778,1,2,0,602,499,423,False
4.933656,4.08988,3.47292,5.0,2.0,5.0,2,2.9643,4.933656,4.08988,3.47292,3.398246669476518,2.679479378693084,2.094566055189168,0,1,2,602,499,423,False
4.933656,4.08988,3.47292,5.0,2.0,5.0,3,2.9828,4.933656,4.08988,3.47292,1.4646188696975553,1.249884121925403,1.8112090668700511,1,1,1,602,499,423,False
4.96832,5.100928,3.976576,5.0,2.0,5.0,0,2.979,4.96832,5.100928,3.976576,1.7644909148120298,1.4447638533993976,2.9986468768146572,2,1,0,606,622,485,False
4.96832,5.100928,3.976576,5.0,2.0,5.0,1,2.9742,4.96832,5.100928,3.976576,2.3261912846563146,1.7184736734401105,3.944432547040396,1,2,0,606,622,485,False
4.96832,5.100928,3.976576,5.0,2.0,5.0,2,2.9689,4.96832,5.100928,3.976576,3.1094556660333623,2.3324937171232136,1.5789933416141968,0,1,2,606,622,485,False
4.96832,5.100928,3.976576,5.0,2.0,5.0,3,2.9676,4.96832,5.100928,3.976576,1.2511078032208356,2.794988148342317,1.9441505868264488,1,1,1,606,622,485,False
4.96832,5.100928,3.976576,5.0,2.0,5.0,0,2.9666,4.96832,5.100928,3.976576,1.9748721053405178,2.6208767174510657,3.234495689222554,2,1,0,606,622,485,False
4.96832,5.100928,3.976576,5.0,2.0,5.0,1,2.9749,4.96832,5.100928,3.976576,2.208363455933615,1.6812272652402676,3.8688925389611013,1,2,0,606,622,485,False
4.96832,5.100928,3.976576,5.0,2.0,5.0,2,2.9647,4.96832,5.100928,3.976576,1.7419640099086275,2.9627179073074488,2.2182503265929223,0,1,2,606,622,485,False
4.96832,5.100928,3.976576,5.0,2.0,5.0,3,2.9772,4.96832,5.100928,3.976576,1.7653903829581044,1.6734234046139238,2.539821535019453,1,1,1,606,622,485,False
5.570656,4.746712,4.426368,5.0,2.0,5.0,0,2.9611,5.570656,4.746712,4.426368,1.943978076016402,3.0638251026044756,4.409399878043801,2,1,0,680,579,540,False
5.570656,4.746712,4.426368,5.0,2.0,5.0,1,2.9838,5.570656,4.746712,4.426368,1.268741061104825,0.9063147318766753,4.550766458723007,1,2,0,680,579,540,False
5.570656,4.746712,4.426368,5.0,2.0,5.0,2,2.9763,5.570656,4.746712,4.426368,3.186659843805179,1.525260288388845,2.1191882950368095,0,1,2,680,579,540,False
5.570656,4.746712,4.426368,5.0,2.0,5.0,3,2.9763,5.570656,4.746712,4.426368,2.0980554868284598,1.8205678487012815,1.3011282740793144,1,1,1,680,579,540,False
5.309384,4.59932,3.705656,5.0,2.0,5.0,0,2.9758,5.309384,4.59932,3.705656,2.3523028300492834,1.5356567503547627,4.102367960085536,2,1,0,648,561,452,False
5.309384,4.59932,3.705656,5.0,2.0,5.0,1,2.9809,5.309384,4.59932,3.705656,1.6032361269110165,1.2545522909097908,3.3955781598392694,1,2,0,648,561,452,False
5.309384,4.59932,3.705656,5.0,2.0,5.0,2,2.9775,5.309384,4.59932,3.705656,1.7412006537211824,1.6625140704481784,2.3667284482931024,0,1,2,648,561,452,False
5.309384,4.59932,3.705656,5.0,2.0,5.0,3,2.9678,5.309384,4.59932,3.705656,2.551361998323356,2.5297485283483354,1.7798320167429014,1,1,1,648,561,452,False
5.226128,4.187336,3.75168,5.0,2.0,5.0,0,2.9749,5.226128,4.187336,3.75168,1.2666248024223823,1.8335518727006554,4.226527195049124,2,1,0,637,511,457,False
5.226128,4.187336,3.75168,5.0,2.0,5.0,1,2.9772,5.226128,4.187336,3.75168,2.511867489342099,1.3544615632692096,4.233434625267799,1,2,0,637,511,457,False
5.226128,4.187336,3.75168,5.0,2.0,5.0,2,2.9658,5.226128,4.187336,3.75168,2.590416684396696,2.8231680713507536,0.8260707489045083,0,1,2,637,511,457,False
5.226128,4.187336,3.75168,5.0,2.0,5.0,3,2.9649,5.226128,4.187336,3.75168,2.808072081565297,2.661350668941509,2.9140052724199395,1,1,1,637,511,457,False
5.258096,5.070192,4.117,5.0,2.0,5.0,0,2.961,5.258096,5.070192,4.117,1.995979805300526,3.110365908674666,3.8594465402528053,2,1,0,641,618,502,False
5.258096,5.070192,4.117,5.0,2.0,5.0,1,2.9671,5.258096,5.070192,4.117,1.6013899944169292,2.5264905133890205,4.393847409477929,1,2,0,641,618,502,False
5.258096,5.070192,4.117,5.0,2.0,5.0,2,2.9786,5.258096,5.070192,4.117,2.5851622238337324,1.4726252074374693,1.5158919154545716,0,1,2,641,618,502,False
5.258096,5.070192,4.117,5.0,2.0,5.0,3,2.9828,5.258096,5.070192,4.117,2.0045575142929075,1.1817918786278732,1.3888939383152141,1,1,1,641,618,502,False
5.258096,5.070192,4.117,5.0,2.0,5.0,0,2.9751,5.258096,5.070192,4.117,1.2040830958857132,1.851993839722654,3.965913967749618,2,1,0,641,618,502,False
5.258096,5.070192,4.117,5.0,2.0,5.0,1,2.9714,5.258096,5.070192,4.117,2.4562768345079196,1.988455693560698,3.8016115975773763,1,2,0,641,618,502,False
5.258096,5.070192,4.117,5.0,2.0,5.0,2,2.9764,5.258096,5.070192,4.117,2.367921589426019,1.7468037286649558,1.4255320996552352,0,1,2,641,618,502,False
5.258096,5.070192,4.117,5.0,2.0,5.0,3,2.9621,5.258096,5.070192,4.117,2.282013217467082,3.0644331008382037,2.69690602669659,1,1,1,641,618,502,False
5.156032,4.30816,3.85796,5.0,2.0,5.0,0,2.977,5.156032,4.30816,3.85796,1.5915077841382916,1.6236638412545543,3.5523326612361448,2,1,0,629,525,470,False
5.156032,4.30816,3.85796,5.0,2.0,5.0,1,2.967,5.156032,4.30816,3.85796,3.098932074194035,2.3821788040808296,2.9332639932569506,1,2,0,629,525,470,False
5.156032,4.30816,3.85796,5.0,2.0,5.0,2,2.9682,5.156032,4.30816,3.85796,2.2022963035105736,2.570269450704064,1.7237449411023937,0,1,2,629,525,470,False
5.156032,4.30816,3.85796,5.0,2.0,5.0,3,2.9703,5.156032,4.30816,3.85796,2.3523084068265057,2.2279305034913595,2.754565211528161,1,1,1,629,525,470,False
5.251856,5.225232,4.120336,5.0,2.0,5.0,0,2.9588,5.251856,5.225232,4.120336,2.29266410837157,3.2107359858681663,4.495931119666775,2,1,0,641,637,502,False
5.251856,5.225232,4.120336,5.0,2.0,5.0,1,2.9795,5.251856,5.225232,4.120336,2.2257642299234304,1.2498141547866644,3.536307716123822,1,2,0,641,637,502,False
5.251856,5.225232,4.120336,5.0,2.0,5.0,2,2.9764,5.251856,5.225232,4.120336,3.199947927498282,1.6101245309565935,1.1193198343521205,0,1,2,641,637,502,False
5.251856,5.225232,4.120336,5.0,2.0,5.0,3,2.981,5.251856,5.225232,4.120336,1.4356535318421555,1.3838171427614998,2.324088074797314,1,1,1,641,637,502,False
4.991264,3.802912,3.53116,5.0,2.0,5.0,0,2.9792,4.991264,3.802912,3.53116,0.9745510211166015,1.6206407453727791,2.633300708401537,2,1,0,609,464,431,False
4.991264,3.802912,3.53116,5.0,2.0,5.0,1,2.9691,4.991264,3.802912,3.53116,2.129227790490904,2.3499826510332773,3.148249982499257,1,2,0,609,464,431,False
4.991264,3.802912,3.53116,5.0,2.0,5.0,2,2.9701,4.991264,3.802912,3.53116,2.6658774677237513,2.2648273089009114,1.8768273801776767,0,1,2,609,464,431,False
4.991264,3.802912,3.53116,5.0,2.0,5.0,3,2.9778,4.991264,3.802912,3.53116,1.4600512008287754,1.689346262787629,2.3656403313886525,1,1,1,609,464,431,False
4.991264,3.802912,3.53116,5.0,2.0,5.0,0,2.9769,4.991264,3.802912,3.53116,2.0955637555342674,1.6266682859337154,2.6125024789512783,2,1,0,609,464,431,False
4.991264,3.802912,3.53116,5.0,2.0,5.0,1,2.9723,4.991264,3.802912,3.53116,1.695022517545613,1.982147932867765,4.536756013804494,1,2,0,609,464,431,False
4.991264,3.802912,3.53116,5.0,2.0,5.0,2,2.9652,4.991264,3.802912,3.53116,3.011638635650148,2.746061294860225,1.3146375404572541,0,1,2,609,464,431,False
4.991264,3.802912,3.53116,5.0,2.0,5.0,3,2.9701,4.991264,3.802912,3.53116,2.8344381468205966,2.3135214773350565,1.117288777037404,1,1,1,609,464,431,False
5.26072,4.914704,4.134712,5.0,2.0,5.0,0,2.9691,5.26072,4.914704,4.134712,0.6905196409471674,2.5215720386432086,4.348357314256874,2,1,0,642,599,504,False
5.26072,4.914704,4.134712,5.0,2.0,5.0,1,2.9816,5.26072,4.914704,4.134712,1.3201081073199237,1.2897659430472401,2.850498910984572,1,2,0,642,599,504,False
5.26072,4.914704,4.134712,5.0,2.0,5.0,2,2.9678,5.26072,4.914704,4.134712,1.799371948082346,2.621848517435359,2.424202458755721,0,1,2,642,599,504,False
5.26072,4.914704,4.134712,5.0,2.0,5.0,3,2.9617,5.26072,4.914704,4.134712,2.962141644634437,2.959685123443365,2.75241445338681,1,1,1,642,599,504,False
4.967432,3.761576,3.14716,5.0,2.0,5.0,0,2.9705,4.967432,3.761576,3.14716,0.7995792539822806,2.4083326762165678,3.779648055044792,2,1,0,606,459,384,False
4.967432,3.761576,3.14716,5.0,2.0,5.0,1,2.9769,4.967432,3.761576,3.14716,1.1953953685293492,1.6788308738154507,3.927708845361698,1,2,0,606,459,384,False
4.967432,3.761576,3.14716,5.0,2.0,5.0,2,2.9647,4.967432,3.761576,3.14716,2.4969480904988104,2.797199553700162,2.3292561853870613,0,1,2,606,459,384,False
4.967432,3.761576,3.14716,5.0,2.0,5.0,3,2.9709,4.967432,3.761576,3.14716,1.9440751731471992,2.350303522703204,1.6936876337408686,1,1,1,606,459,384,False
5.322856,4.47652,3.495696,5.0,2.0,5.0,0,2.9787,5.322856,4.47652,3.495696,1.201903717427843,1.6262925668409143,2.647425627113349,2,1,0,649,546,426,False
5.322856,4.47652,3.495696,5.0,2.0,5.0,1,2.9768,5.322856,4.47652,3.495696,1.4273338489338812,1.7314612532769815,2.9891703884332594,1,2,0,649,546,426,False
5.322856,4.47652,3.495696,5.0,2.0,5.0,2,2.9597,5.322856,4.47652,3.495696,3.3454687760252186,3.1704320360836253,1.8565618784172713,0,1,2,649,546,426,False
5.322856,4.47652,3.495696,5.0,2.0,5.0,3,2.9628,5.322856,4.47652,3.495696,2.1936499700054473,2.9964875597086067,2.856885238673946,1,1,1,649,546,426,False
5.322856,4.47652,3.495696,5.0,2.0,5.0,0,2.9691,5.322856,4.47652,3.495696,0.6606290695490804,2.629778156778772,3.2943549923218027,2,1,0,649,546,426,False
5.322856,4.47652,3.495696,5.0,2.0,5.0,1,2.9697,5.322856,4.47652,3.495696,1.5343934834342075,2.3677378867605494,3.5811696283343517,1,2,0,649,546,426,False
5.322856,4.47652,3.495696,5.0,2.0,5.0,2,2.9674,5.322856,4.47652,3.495696,2.625252524313628,2.6518021478318836,0.8653870051769987,0,1,2,649,546,426,False
5.322856,4.47652,3.495696,5.0,2.0,5.0,3,2.9802,5.322856,4.47652,3.495696,2.2888012651028804,1.359327189728326,1.6388974413313684,1,1,1,649,546,426,False
4.9852,4.13528,3.71824,5.0,2.0,5.0,0,2.9805,4.9852,4.13528,3.71824,0.6395336351761951,1.39810928339088,4.260108935187296,2,1,0,608,504,453,False
4.9852,4.13528,3.71824,5.0,2.0,5.0,1,2.9857,4.9852,4.13528,3.71824,1.7132210247262316,0.8100062456756771,2.787941722342553,1,2,0,608,504,453,False
4.9852,4.13528,3.71824,5.0,2.0,5.0,2,2.9629,4.9852,4.13528,3.71824,2.6088878452255715,3.0267191283533776,1.6250542720159677,0,1,2,608,504,453,False
4.9852,4.13528,3.71824,5.0,2.0,5.0,3,2.9648,4.9852,4.13528,3.71824,2.663201394036668,2.8180832599861088,1.6717132850844176,1,1,1,608,504,453,False
5.283744,4.078032,3.304056,5.0,2.0,5.0,0,2.9616,5.283744,4.078032,3.304056,2.4493514405767103,2.9768597295797825,3.778010399424499,2,1,0,644,497,403,False
5.283744,4.078032,3.304056,5.0,2.0,5.0,1,2.9803,5.283744,4.078032,3.304056,1.7798263836992525,1.2138122301761063,3.9920354722354423,1,2,0,644,497,403,False
5.283744,4.078032,3.304056,5.0,2.0,5.0,2,2.9787,5.283744,4.078032,3.304056,1.9568079490293397,1.65481931511946,0.8120797107261761,0,1,2,644,497,403,False
5.283744,4.078032,3.304056,5.0,2.0,5.0,3,2.9755,5.283744,4.078032,3.304056,2.1058030701700514,1.8461037762680648,1.8634351661144248,1,1,1,644,497,403,False
4.930744,4.74228,4.129976,5.0,2.0,5.0,0,2.9704,4.930744,4.74228,4.129976,0.7548701978098817,2.3922226050530133,4.181879250844106,2,1,0,601,578,504,False
4.930744,4.74228,4.129976,5.0,2.0,5.0,1,2.9838,4.930744,4.74228,4.129976,2.8779046276909077,0.727052193648718,3.1237829110544433,1,2,0,601,578,504,False
4.930744,4.74228,4.129976,5.0,2.0,5.0,2,2.9802,4.930744,4.74228,4.129976,1.9841034957887314,1.3577800449699686,2.2216479531011513,0,1,2,601,578,504,False
4.930744,4.74228,4.129976,5.0,2.0,5.0,3,2.9765,4.930744,4.74228,4.129976,2.5961852950839197,1.677316292519095,1.5169320195124896,1,1,1,601,578,504,False
4.930744,4.74228,4.129976,5.0,2.0,5.0,0,2.9593,4.930744,4.74228,4.129976,1.4319275766516923,3.322278933177353,4.568002445109,2,1,0,601,578,504,False
4.930744,4.74228,4.129976,5.0,2.0,5.0,1,2.9833,4.930744,4.74228,4.129976,2.8559062966909847,0.6669069678277944,4.353572409748786,1,2,0,601,578,504,False
4.930744,4.74228,4.129976,5.0,2.0,5.0,2,2.9711,4.930744,4.74228,4.129976,3.2107211273610394,2.0521299779503392,1.9738696395408637,0,1,2,601,578,504,False
4.930744,4.74228,4.129976,5.0,2.0,5.0,3,2.9762,4.930744,4.74228,4.129976,2.16151094930089,1.730227515302467,2.210823389434036,1,1,1,601,578,504,False
5.588288,5.272208,4.307776,5.0,2.0,5.0,0,2.9655,5.588288,5.272208,4.307776,0.801089888698505,2.8289212412103115,4.573832270357303,2,1,0,682,643,525,False
5.588288,5.272208,4.307776,5.0,2.0,5.0,1,2.9805,5.588288,5.272208,4.307776,2.0574613463445077,1.1733829415926895,3.681475276928319,1,2,0,682,643,525,False
5.588288,5.272208,4.307776,5.0,2.0,5.0,2,2.981,5.588288,5.272208,4.307776,1.5651097655906585,1.3810543023224982,2.028130233603858,0,1,2,682,643,525,False
5.588288,5.272208,4.307776,5.0,2.0,5.0,3,2.9673,5.588288,5.272208,4.307776,2.2998270779100287,2.5069686760590404,3.0292429918205865,1,1,1,682,643,525,False
4.898088,4.053976,3.604912,5.0,2.0,5.0,0,2.9587,4.898088,4.053976,3.604912,2.374233735218915,3.2580332295888397,4.002654198803589,2,1,0,597,494,440,False
4.898088,4.053976,3.604912,5.0,2.0,5.0,1,2.9785,4.898088,4.053976,3.604912,2.7372395321473935,1.3163408323456613,2.8926486941664242,1,2,0,597,494,440,False
4.898088,4.053976,3.604912,5.0,2.0,5.0,2,2.972,4.898088,4.053976,3.604912,3.147594446207532,2.0957616477054284,0.7544536324518847,0,1,2,597,494,440,False
4.898088,4.053976,3.604912,5.0,2.0,5.0,3,2.9801,4.898088,4.053976,3.604912,2.3623133917333488,1.2972785521762944,2.2015872505424197,1,1,1,597,494,440,False
4.9274,4.058024,3.107008,5.0,2.0,5.0,0,2.9775,4.9274,4.058024,3.107008,1.2521557723473655,1.5661297555764229,4.34545289290745,2,1,0,601,495,379,False
4.9274,4.058024,3.107008,5.0,2.0,5.0,1,2.9694,4.9274,4.058024,3.107008,1.8586772169082026,2.445725802359415,2.4605491047500294,1,2,0,601,495,379,False
4.9274,4.058024,3.107008,5.0,2.0,5.0,2,2.9762,4.9274,4.058024,3.107008,2.441741936881134,1.6421011791120765,2.5296697763901257,0,1,2,601,495,379,False
4.9274,4.058024,3.107008,5.0,2.0,5.0,3,2.983,4.9274,4.058024,3.107008,2.0463072280724797,1.1141201584126104,1.7287210701705453,1,1,1,601,495,379,False
5.293192,4.57588,4.127992,5.0,2.0,5.0,0,2.9765,5.293192,4.57588,4.127992,1.063140879434417,1.8092247340453105,3.241631951658232,2,1,0,646,558,503,False
5.293192,4.57588,4.127992,5.0,2.0,5.0,1,2.9687,5.293192,4.57588,4.127992,2.5116881848692065,2.30938022807468,3.210356359747565,1,2,0,646,558,503,False
5.293192,4.57588,4.127992,5.0,2.0,5.0,2,2.9718,5.293192,4.57588,4.127992,1.6859598203155344,2.2279220476626382,2.5262339233521427,0,1,2,646,558,503,False
5.293192,4.57588,4.127992,5.0,2.0,5.0,3,2.9716,5.293192,4.57588,4.127992,1.9719500216538242,2.2454035063755517,2.028992261658016,1,1,1,646,558,503,False
5.293192,4.57588,4.127992,5.0,2.0,5.0,0,2.9761,5.293192,4.57588,4.127992,2.3813682687623414,1.4786820007344121,4.317296378716285,2,1,0,646,558,503,False
5.293192,4.57588,4.127992,5.0,2.0,5.0,1,2.9721,5.293192,4.57588,4.127992,3.13869501570348,1.8634126215797229,3.0091268873766905,1,2,0,646,558,503,False
5.293192,4.57588,4.127992,5.0,2.0,5.0,2,2.9749,5.293192,4.57588,4.127992,3.2369762318119446,1.707609188659197,1.503744935808552,0,1,2,646,558,503,False
5.293192,4.57588,4.127992,5.0,2.0,5.0,3,2.9787,5.293192,4.57588,4.127992,1.9353437833115668,1.6282768166261412,1.127678838200759,1,1,1,646,558,503,False
4.909656,4.067416,3.130952,5.0,2.0,5.0,0,2.9654,4.909656,4.067416,3.130952,1.0867879980888768,2.9292878970499645,3.1299299643780865,2,1,0,599,496,382,False
4.909656,4.067416,3.130952,5.0,2.0,5.0,1,2.9838,4.909656,4.067416,3.130952,1.3953521130574362,1.077133149929465,2.6485772584833085,1,2,0,599,496,382,False
4.909656,4.067416,3.130952,5.0,2.0,5.0,2,2.978,4.909656,4.067416,3.130952,1.7444408778841303,1.65695885097009,1.9531406130915918,0,1,2,599,496,382,False
4.909656,4.067416,3.130952,5.0,2.0,5.0,3,2.9807,4.909656,4.067416,3.130952,2.408604562554258,1.1703081906592399,2.8129950875487006,1,1,1,599,496,382,False
4.909656,4.067416,3.130952,5.0,2.0,5.0,0,2.9763,4.909656,4.067416,3.130952,1.0753704091839256,1.9026501159935587,2.5598896455473814,2,1,0,599,496,382,False
4.909656,4.067416,3.130952,5.0,2.0,5.0,1,2.9875,4.909656,4.067416,3.130952,1.6365522303767521,0.6162888975929242,3.0547372151936214,1,2,0,599,496,382,False
4.909656,4.067416,3.130952,5.0,2.0,5.0,2,2.9759,4.909656,4.067416,3.130952,1.7786306444401385,1.8079640825550902,2.444233320415128,0,1,2,599,496,382,False
4.909656,4.067416,3.130952,5.0,2.0,5.0,3,2.9654,4.909656,4.067416,3.130952,1.8005171088869554,2.8315254599477777,2.6890795974822703,1,1,1,599,496,382,False
5.323296,3.797536,3.3338,5.0,2.0,5.0,0,2.9635,5.323296,3.797536,3.3338,1.5910670159498916,2.947386782061132,3.807479081754617,2,1,0,649,463,406,False
5.323296,3.797536,3.3338,5.0,2.0,5.0,1,2.9711,5.323296,3.797536,3.3338,2.35073144356132,2.1298762138126657,2.854961115007904,1,2,0,649,463,406,False
5.323296,3.797536,3.3338,5.0,2.0,5.0,2,2.9788,5.323296,3.797536,3.3338,3.227766384891125,1.2881071213684856,1.8936697785147398,0,1,2,649,463,406,False
5.323296,3.797536,3.3338,5.0,2.0,5.0,3,2.9627,5.323296,3.797536,3.3338,2.6550127757432307,2.957723117054801,2.370969552196656,1,1,1,649,463,406,False
4.977576,4.626344,4.016416,5.0,2.0,5.0,0,2.9657,4.977576,4.626344,4.016416,1.375711218168263,2.7025546400262774,4.534117581234115,2,1,0,607,564,490,False
4.977576,4.626344,4.016416,5.0,2.0,5.0,1,2.9768,4.977576,4.626344,4.016416,2.203537209005227,1.503908665150697,3.7121687409252853,1,2,0,607,564,490,False
