timestamp,device_id,src_ip,delay_ms
2026-01-14T20:29:55Z,camera,192.168.15.237,38.748
2026-01-14T20:29:55Z,max,192.168.15.237,38.072
2026-01-14T20:29:58Z,camera,192.168.15.237,38.350
2026-01-14T20:29:58Z,max,192.168.15.237,38.192
2026-01-14T20:29:59Z,dht11,192.168.15.237,38.184
2026-01-14T20:30:00Z,camera,192.168.15.237,38.952
2026-01-14T20:30:01Z,max,192.168.15.237,38.034
2026-01-14T20:30:04Z,max,192.168.15.237,38.244
2026-01-14T20:30:04Z,dht11,192.168.15.237,38.262
2026-01-14T20:30:05Z,camera,192.168.15.237,38.720
2026-01-14T20:30:06Z,camera,192.168.15.237,38.824
2026-01-14T20:30:07Z,camera,192.168.15.237,38.769
2026-01-14T20:30:07Z,max,192.168.15.237,38.069
2026-01-14T20:30:09Z,dht11,192.168.15.237,38.119
2026-01-14T20:30:10Z,max,192.168.15.237,38.243
2026-01-14T20:30:11Z,camera,192.168.15.237,38.457
2026-01-14T20:30:13Z,max,192.168.15.237,38.142
2026-01-14T20:30:14Z,dht11,192.168.15.237,38.193
2026-01-14T20:30:15Z,camera,192.168.15.237,38.390
2026-01-14T20:30:16Z,camera,192.168.15.237,38.823
2026-01-14T20:30:16Z,max,192.168.15.237,38.220
2026-01-14T20:30:17Z,camera,192.168.15.237,38.958
2026-01-14T20:30:19Z,camera,192.168.15.237,38.927
2026-01-14T20:30:19Z,max,192.168.15.237,38.278
2026-01-14T20:30:19Z,dht11,192.168.15.237,38.186
2026-01-14T20:30:22Z,max,192.168.15.237,38.245
2026-01-14T20:30:24Z,camera,192.168.15.237,38.716
2026-01-14T20:30:24Z,dht11,192.168.15.237,38.334
2026-01-14T20:30:25Z,max,192.168.15.237,38.350
2026-01-14T20:30:27Z,camera,192.168.15.237,38.601
2026-01-14T20:30:28Z,camera,192.168.15.237,39.219
2026-01-14T20:30:28Z,max,192.168.15.237,38.615
2026-01-14T20:30:29Z,dht11,192.168.15.237,38.318
2026-01-14T20:30:31Z,camera,192.168.15.237,38.875
2026-01-14T20:30:31Z,max,192.168.15.237,38.348
2026-01-14T20:30:32Z,camera,192.168.15.237,39.201
2026-01-14T20:30:34Z,max,192.168.15.237,38.471
2026-01-14T20:30:34Z,dht11,192.168.15.237,38.340
2026-01-14T20:30:35Z,camera,192.168.15.237,38.944
2026-01-14T20:30:37Z,max,192.168.15.237,38.470
2026-01-14T20:30:38Z,camera,192.168.15.237,38.629
2026-01-14T20:30:39Z,dht11,192.168.15.237,38.470
2026-01-14T20:30:40Z,camera,192.168.15.237,39.341
2026-01-14T20:30:40Z,max,192.168.15.237,38.515
2026-01-14T20:30:41Z,camera,192.168.15.237,39.453
2026-01-14T20:30:43Z,max,192.168.15.237,38.609
2026-01-14T20:30:44Z,camera,192.168.15.237,38.889
2026-01-14T20:30:44Z,dht11,192.168.15.237,38.493
2026-01-14T20:30:45Z,camera,192.168.15.237,39.527
2026-01-14T20:30:46Z,camera,192.168.15.237,38.803
2026-01-14T20:30:46Z,max,192.168.15.237,38.700
2026-01-14T20:30:47Z,camera,192.168.15.237,39.181
2026-01-14T20:30:49Z,max,192.168.15.237,38.698
2026-01-14T20:30:49Z,dht11,192.168.15.237,38.535
2026-01-14T20:30:52Z,camera,192.168.15.237,39.243
2026-01-14T20:30:52Z,max,192.168.15.237,38.728
2026-01-14T20:30:54Z,dht11,192.168.15.237,38.574
2026-01-14T20:30:55Z,max,192.168.15.237,38.658
2026-01-14T20:30:57Z,camera,192.168.15.237,38.915
2026-01-14T20:30:58Z,max,192.168.15.237,40.926
2026-01-14T20:30:59Z,camera,192.168.15.237,40.047
2026-01-14T20:30:59Z,dht11,192.168.15.237,38.805
2026-01-14T20:31:01Z,max,192.168.15.237,38.710
2026-01-14T20:31:02Z,camera,192.168.15.237,39.165
2026-01-14T20:31:04Z,max,192.168.15.237,39.217
2026-01-14T20:31:04Z,dht11,192.168.15.237,38.790
2026-01-14T20:31:07Z,camera,192.168.15.237,39.147
2026-01-14T20:31:07Z,max,192.168.15.237,38.890
2026-01-14T20:31:09Z,camera,192.168.15.237,39.525
2026-01-14T20:31:10Z,dht11,192.168.15.237,38.845
2026-01-14T20:31:10Z,max,192.168.15.237,39.087
2026-01-14T20:31:13Z,camera,192.168.15.237,39.464
2026-01-14T20:31:13Z,max,192.168.15.237,38.888
2026-01-14T20:31:15Z,dht11,192.168.15.237,38.843
2026-01-14T20:31:16Z,camera,192.168.15.237,39.530
2026-01-14T20:31:16Z,max,192.168.15.237,38.853
2026-01-14T20:31:18Z,camera,192.168.15.237,39.214
2026-01-14T20:31:19Z,max,192.168.15.237,38.940
2026-01-14T20:31:20Z,dht11,192.168.15.237,39.118
2026-01-14T20:31:22Z,max,192.168.15.237,39.146
2026-01-14T20:31:23Z,camera,192.168.15.237,39.532
2026-01-14T20:31:25Z,dht11,192.168.15.237,39.355
2026-01-14T20:31:25Z,max,192.168.15.237,39.031
2026-01-14T20:31:26Z,camera,192.168.15.237,374.592
2026-01-14T20:31:33Z,max,192.168.15.237,2192.359
2026-01-14T20:31:33Z,camera,192.168.15.237,1398.212
2026-01-14T20:31:33Z,camera,192.168.15.237,397.383
2026-01-14T20:31:46Z,camera,192.168.15.237,3551.598
2026-01-14T20:31:46Z,max,192.168.15.237,3446.158
2026-01-14T20:31:54Z,camera,192.168.15.237,4863.493
2026-01-14T20:31:54Z,max,192.168.15.237,4661.727
2026-01-14T20:31:54Z,max,192.168.15.237,1690.085
2026-01-14T20:31:54Z,camera,192.168.15.237,358.200
2026-01-14T20:31:55Z,dht11,192.168.15.237,39.385
2026-01-14T20:31:55Z,max,192.168.15.237,39.380
2026-01-14T20:31:58Z,camera,192.168.15.237,40.440
2026-01-14T20:31:58Z,max,192.168.15.237,39.450
2026-01-14T20:32:00Z,dht11,192.168.15.237,39.526
2026-01-14T20:32:00Z,camera,192.168.15.237,40.201
2026-01-14T20:32:01Z,max,192.168.15.237,39.490
2026-01-14T20:32:03Z,camera,192.168.15.237,40.448
2026-01-14T20:32:04Z,max,192.168.15.237,39.515
2026-01-14T20:32:05Z,dht11,192.168.15.237,39.511
2026-01-14T20:32:07Z,camera,192.168.15.237,39.863
2026-01-14T20:32:07Z,max,192.168.15.237,39.538
2026-01-14T20:32:10Z,dht11,192.168.15.237,40.592
2026-01-14T20:32:10Z,max,192.168.15.237,39.628
2026-01-14T20:32:11Z,camera,192.168.15.237,40.332
2026-01-14T20:32:12Z,camera,192.168.15.237,40.594
2026-01-14T20:32:13Z,max,192.168.15.237,39.644
2026-01-14T20:32:15Z,dht11,192.168.15.237,39.661
2026-01-14T20:32:16Z,max,192.168.15.237,39.708
2026-01-14T20:32:17Z,camera,192.168.15.237,40.376
2026-01-14T20:32:18Z,camera,192.168.15.237,40.462
2026-01-14T20:32:19Z,max,192.168.15.237,39.730
2026-01-14T20:32:20Z,dht11,192.168.15.237,39.741
2026-01-14T20:32:21Z,camera,192.168.15.237,40.364
2026-01-14T20:32:22Z,max,192.168.15.237,39.752
2026-01-14T20:32:23Z,camera,192.168.15.237,40.385
2026-01-14T20:32:25Z,camera,192.168.15.237,40.321
2026-01-14T20:32:25Z,dht11,192.168.15.237,39.799
2026-01-14T20:32:25Z,max,192.168.15.237,39.821
2026-01-14T20:32:27Z,camera,192.168.15.237,40.656
2026-01-14T20:32:28Z,camera,192.168.15.237,40.427
2026-01-14T20:32:28Z,max,192.168.15.237,39.975
2026-01-14T20:32:30Z,dht11,192.168.15.237,39.907
2026-01-14T20:32:31Z,max,192.168.15.237,39.913
2026-01-14T20:32:33Z,camera,192.168.15.237,40.725
2026-01-14T20:32:34Z,max,192.168.15.237,39.993
2026-01-14T20:32:35Z,dht11,192.168.15.237,39.963
2026-01-14T20:32:37Z,max,192.168.15.237,40.173
2026-01-14T20:32:38Z,camera,192.168.15.237,40.384
2026-01-14T20:32:40Z,dht11,192.168.15.237,40.035
2026-01-14T20:32:40Z,max,192.168.15.237,40.036
2026-01-14T20:32:43Z,camera,192.168.15.237,41.202
2026-01-14T20:32:43Z,max,192.168.15.237,40.107
2026-01-14T20:32:45Z,camera,192.168.15.237,40.510
2026-01-14T20:32:45Z,dht11,192.168.15.237,40.103
2026-01-14T20:32:46Z,max,192.168.15.237,40.151
2026-01-14T20:32:49Z,max,192.168.15.237,40.351
2026-01-14T20:32:50Z,camera,192.168.15.237,40.895
2026-01-14T20:32:50Z,dht11,192.168.15.237,40.176
2026-01-14T20:32:52Z,max,192.168.15.237,40.254
2026-01-14T20:32:53Z,camera,192.168.15.237,40.904
2026-01-14T20:32:55Z,dht11,192.168.15.237,40.353
2026-01-14T20:32:55Z,max,192.168.15.237,40.337
2026-01-14T20:32:56Z,camera,192.168.15.237,41.048
2026-01-14T20:32:58Z,camera,192.168.15.237,40.836
2026-01-14T20:32:58Z,max,192.168.15.237,40.313
2026-01-14T20:33:00Z,camera,192.168.15.237,41.275
2026-01-14T20:33:00Z,dht11,192.168.15.237,40.313
2026-01-14T20:33:01Z,max,192.168.15.237,40.372
2026-01-14T20:33:04Z,camera,192.168.15.237,41.325
2026-01-14T20:33:04Z,max,192.168.15.237,40.656
2026-01-14T20:33:05Z,camera,192.168.15.237,41.012
2026-01-14T20:33:05Z,dht11,192.168.15.237,40.474
2026-01-14T20:33:07Z,max,192.168.15.237,40.458
2026-01-14T20:33:09Z,camera,192.168.15.237,41.332
2026-01-14T20:33:10Z,max,192.168.15.237,40.664
2026-01-14T20:33:10Z,dht11,192.168.15.237,40.488
2026-01-14T20:33:12Z,camera,192.168.15.237,40.862
2026-01-14T20:33:13Z,max,192.168.15.237,40.669
2026-01-14T20:33:15Z,camera,192.168.15.237,40.808
2026-01-14T20:33:15Z,dht11,192.168.15.237,40.536
2026-01-14T20:33:16Z,max,192.168.15.237,40.604
2026-01-14T20:33:19Z,camera,192.168.15.237,41.121
2026-01-14T20:33:19Z,max,192.168.15.237,40.648
2026-01-14T20:33:20Z,dht11,192.168.15.237,40.704
2026-01-14T20:33:21Z,camera,192.168.15.237,41.280
2026-01-14T20:33:22Z,max,192.168.15.237,40.733
2026-01-14T20:33:25Z,camera,192.168.15.237,41.240
2026-01-14T20:33:25Z,max,192.168.15.237,40.783
2026-01-14T20:33:25Z,dht11,192.168.15.237,41.067
2026-01-14T20:33:26Z,camera,192.168.15.237,41.351
2026-01-14T20:33:27Z,camera,192.168.15.237,41.088
2026-01-14T20:33:28Z,max,192.168.15.237,40.821
2026-01-14T20:33:30Z,camera,192.168.15.237,41.495
2026-01-14T20:33:30Z,dht11,192.168.15.237,40.872
2026-01-14T20:33:31Z,camera,192.168.15.237,41.401
2026-01-14T20:33:31Z,max,192.168.15.237,41.011
2026-01-14T20:33:33Z,camera,192.168.15.237,41.455
2026-01-14T20:33:34Z,max,192.168.15.237,40.861
2026-01-14T20:33:35Z,dht11,192.168.15.237,40.886
2026-01-14T20:33:37Z,max,192.168.15.237,40.898
2026-01-14T20:33:38Z,camera,192.168.15.237,41.327
2026-01-14T20:33:39Z,camera,192.168.15.237,41.684
2026-01-14T20:33:40Z,max,192.168.15.237,40.969
2026-01-14T20:33:40Z,dht11,192.168.15.237,40.921
2026-01-14T20:33:41Z,camera,192.168.15.237,41.697
2026-01-14T20:33:43Z,max,192.168.15.237,41.004
2026-01-14T20:33:45Z,dht11,192.168.15.237,41.032
2026-01-14T20:33:46Z,camera,192.168.15.237,41.786
2026-01-14T20:33:46Z,max,192.168.15.237,41.065
2026-01-14T20:33:49Z,max,192.168.15.237,41.321
2026-01-14T20:33:50Z,camera,192.168.15.237,41.980
2026-01-14T20:33:50Z,dht11,192.168.15.237,41.166
2026-01-14T20:33:52Z,max,192.168.15.237,41.151
2026-01-14T20:33:55Z,camera,192.168.15.237,42.193
2026-01-14T20:33:55Z,max,192.168.15.237,41.211
2026-01-14T20:33:55Z,dht11,192.168.15.237,41.229
2026-01-14T20:33:57Z,camera,192.168.15.237,42.095
2026-01-14T20:33:58Z,camera,192.168.15.237,41.719
2026-01-14T20:33:58Z,max,192.168.15.237,41.413
2026-01-14T20:34:00Z,camera,192.168.15.237,42.049
2026-01-14T20:34:00Z,dht11,192.168.15.237,41.329
2026-01-14T20:34:01Z,max,192.168.15.237,41.324
2026-01-14T20:34:02Z,camera,192.168.15.237,41.948
2026-01-14T20:34:04Z,max,192.168.15.237,41.337
2026-01-14T20:34:05Z,dht11,192.168.15.237,41.368
2026-01-14T20:34:06Z,camera,192.168.15.237,42.337
2026-01-14T20:34:07Z,camera,192.168.15.237,41.993
2026-01-14T20:34:07Z,max,192.168.15.237,41.429
2026-01-14T20:34:10Z,camera,192.168.15.237,41.713
2026-01-14T20:34:10Z,max,192.168.15.237,41.413
2026-01-14T20:34:10Z,dht11,192.168.15.237,41.438
2026-01-14T20:34:13Z,camera,192.168.15.237,42.018
2026-01-14T20:34:13Z,max,192.168.15.237,41.492
2026-01-14T20:34:15Z,dht11,192.168.15.237,41.524
2026-01-14T20:34:16Z,camera,192.168.15.237,42.061
2026-01-14T20:34:16Z,max,192.168.15.237,42.501
2026-01-14T20:34:19Z,max,192.168.15.237,41.608
2026-01-14T20:34:20Z,camera,192.168.15.237,42.213
2026-01-14T20:34:20Z,dht11,192.168.15.237,41.619
2026-01-14T20:34:22Z,max,192.168.15.237,41.716
2026-01-14T20:34:25Z,camera,192.168.15.237,42.058
2026-01-14T20:34:25Z,max,192.168.15.237,41.949
2026-01-14T20:34:25Z,dht11,192.168.15.237,41.701
2026-01-14T20:34:26Z,camera,192.168.15.237,42.172
2026-01-14T20:34:27Z,camera,192.168.15.237,42.433
2026-01-14T20:34:28Z,max,192.168.15.237,41.750
2026-01-14T20:34:30Z,camera,192.168.15.237,42.334
2026-01-14T20:34:30Z,dht11,192.168.15.237,41.763
2026-01-14T20:34:31Z,max,192.168.15.237,41.882
2026-01-14T20:34:34Z,camera,192.168.15.237,42.828
2026-01-14T20:34:34Z,max,192.168.15.237,41.864
2026-01-14T20:34:36Z,dht11,192.168.15.237,42.031
2026-01-14T20:34:36Z,camera,192.168.15.237,42.603
2026-01-14T20:34:37Z,max,192.168.15.237,41.882
2026-01-14T20:34:39Z,camera,192.168.15.237,42.528
2026-01-14T20:34:40Z,max,192.168.15.237,41.952
2026-01-14T20:34:41Z,dht11,192.168.15.237,41.950
2026-01-14T20:34:41Z,camera,192.168.15.237,42.359
2026-01-14T20:34:42Z,camera,192.168.15.237,42.618
2026-01-14T20:34:43Z,max,192.168.15.237,42.010
2026-01-14T20:34:46Z,dht11,192.168.15.237,42.172
2026-01-14T20:34:46Z,camera,192.168.15.237,42.309
2026-01-14T20:34:46Z,max,192.168.15.237,42.034
2026-01-14T20:34:48Z,camera,192.168.15.237,42.680
2026-01-14T20:34:49Z,camera,192.168.15.237,42.894
2026-01-14T20:34:49Z,max,192.168.15.237,42.137
2026-01-14T20:34:50Z,camera,192.168.15.237,42.902
2026-01-14T20:34:51Z,dht11,192.168.15.237,42.084
2026-01-14T20:34:52Z,max,192.168.15.237,42.147
2026-01-14T20:34:53Z,camera,192.168.15.237,42.507
2026-01-14T20:34:55Z,camera,192.168.15.237,42.912
2026-01-14T20:34:55Z,max,192.168.15.237,42.175
2026-01-14T20:34:56Z,dht11,192.168.15.237,42.168
2026-01-14T20:34:57Z,camera,192.168.15.237,43.128
2026-01-14T20:34:58Z,max,192.168.15.237,42.214
2026-01-14T20:35:01Z,dht11,192.168.15.237,42.310
2026-01-14T20:35:01Z,max,192.168.15.237,42.441
2026-01-14T20:35:02Z,camera,192.168.15.237,42.771
2026-01-14T20:35:04Z,max,192.168.15.237,42.328
2026-01-14T20:35:05Z,camera,192.168.15.237,42.997
2026-01-14T20:35:06Z,dht11,192.168.15.237,42.354
2026-01-14T20:35:07Z,camera,192.168.15.237,42.891
2026-01-14T20:35:07Z,max,192.168.15.237,42.395
2026-01-14T20:35:08Z,camera,192.168.15.237,42.840
2026-01-14T20:35:09Z,camera,192.168.15.237,42.784
2026-01-14T20:35:10Z,max,192.168.15.237,42.490
2026-01-14T20:35:11Z,dht11,192.168.15.237,42.472
2026-01-14T20:35:13Z,max,192.168.15.237,42.535
2026-01-14T20:35:14Z,camera,192.168.15.237,42.941
2026-01-14T20:35:16Z,dht11,192.168.15.237,42.719
2026-01-14T20:35:16Z,max,192.168.15.237,42.534
2026-01-14T20:35:19Z,camera,192.168.15.237,42.862
2026-01-14T20:35:19Z,max,192.168.15.237,42.578
2026-01-14T20:35:21Z,dht11,192.168.15.237,42.602
2026-01-14T20:35:22Z,max,192.168.15.237,42.657
2026-01-14T20:35:24Z,camera,192.168.15.237,43.321
2026-01-14T20:35:25Z,max,192.168.15.237,42.857
2026-01-14T20:35:26Z,dht11,192.168.15.237,42.691
2026-01-14T20:35:26Z,camera,192.168.15.237,43.674
2026-01-14T20:35:28Z,max,192.168.15.237,43.059
2026-01-14T20:35:30Z,camera,192.168.15.237,43.270
2026-01-14T20:35:31Z,dht11,192.168.15.237,43.017
2026-01-14T20:35:31Z,max,192.168.15.237,42.897
2026-01-14T20:35:33Z,camera,192.168.15.237,43.942
2026-01-14T20:35:34Z,camera,192.168.15.237,43.488
2026-01-14T20:35:34Z,max,192.168.15.237,42.940
2026-01-14T20:35:36Z,dht11,192.168.15.237,42.920
2026-01-14T20:35:37Z,max,192.168.15.237,42.990
2026-01-14T20:35:38Z,camera,192.168.15.237,44.256
2026-01-14T20:35:40Z,max,192.168.15.237,43.132
2026-01-14T20:35:41Z,dht11,192.168.15.237,42.989
2026-01-14T20:35:45Z,camera,192.168.15.237,1671.247
2026-01-14T20:35:45Z,max,192.168.15.237,1516.283
2026-01-14T20:35:54Z,dht11,192.168.15.237,8222.416
2026-01-14T20:35:54Z,max,192.168.15.237,8018.886
2026-01-14T20:35:54Z,camera,192.168.15.237,7174.075
2026-01-14T20:35:54Z,camera,192.168.15.237,6173.464
2026-01-14T20:35:54Z,dht11,192.168.15.237,3212.827
2026-01-14T20:35:54Z,camera,192.168.15.237,3185.621
2026-01-14T20:35:54Z,max,192.168.15.237,2033.222
2026-01-14T20:35:54Z,camera,192.168.15.237,185.105
2026-01-14T20:35:55Z,max,192.168.15.237,43.242
2026-01-14T20:35:56Z,dht11,192.168.15.237,43.209
2026-01-14T20:35:58Z,max,192.168.15.237,43.278
2026-01-14T20:35:59Z,camera,192.168.15.237,44.168
2026-01-14T20:36:00Z,camera,192.168.15.237,44.103
2026-01-14T20:36:01Z,dht11,192.168.15.237,43.308
2026-01-14T20:36:01Z,max,192.168.15.237,43.337
2026-01-14T20:36:02Z,camera,192.168.15.237,43.808
2026-01-14T20:36:04Z,camera,192.168.15.237,43.885
2026-01-14T20:36:04Z,max,192.168.15.237,43.420
2026-01-14T20:36:06Z,dht11,192.168.15.237,43.489
2026-01-14T20:36:07Z,camera,192.168.15.237,44.012
2026-01-14T20:36:07Z,max,192.168.15.237,43.437
2026-01-14T20:36:10Z,max,192.168.15.237,43.665
2026-01-14T20:36:11Z,camera,192.168.15.237,43.945
2026-01-14T20:36:11Z,dht11,192.168.15.237,43.687
2026-01-14T20:36:13Z,max,192.168.15.237,43.609
2026-01-14T20:36:14Z,camera,192.168.15.237,44.188
2026-01-14T20:36:16Z,camera,192.168.15.237,44.516
2026-01-14T20:36:16Z,dht11,192.168.15.237,45.676
2026-01-14T20:36:16Z,max,192.168.15.237,43.618
2026-01-14T20:36:17Z,camera,192.168.15.237,44.289
2026-01-14T20:36:19Z,camera,192.168.15.237,43.998
2026-01-14T20:36:19Z,max,192.168.15.237,43.669
2026-01-14T20:36:21Z,dht11,192.168.15.237,43.692
2026-01-14T20:36:22Z,max,192.168.15.237,43.723
2026-01-14T20:36:24Z,camera,192.168.15.237,44.567
2026-01-14T20:36:25Z,max,192.168.15.237,43.787
2026-01-14T20:36:26Z,dht11,192.168.15.237,43.921
2026-01-14T20:36:27Z,camera,192.168.15.237,44.451
2026-01-14T20:36:28Z,max,192.168.15.237,43.824
2026-01-14T20:36:29Z,camera,192.168.15.237,44.531
2026-01-14T20:36:31Z,max,192.168.15.237,43.957
2026-01-14T20:36:31Z,dht11,192.168.15.237,44.887
2026-01-14T20:36:32Z,camera,192.168.15.237,44.649
2026-01-14T20:36:34Z,max,192.168.15.237,43.966
2026-01-14T20:36:36Z,camera,192.168.15.237,44.849
2026-01-14T20:36:36Z,dht11,192.168.15.237,43.977
2026-01-14T20:36:37Z,max,192.168.15.237,44.016
2026-01-14T20:36:40Z,camera,192.168.15.237,44.311
2026-01-14T20:36:40Z,max,192.168.15.237,44.030
2026-01-14T20:36:41Z,dht11,192.168.15.237,44.063
2026-01-14T20:36:42Z,dht11,192.168.15.237,44.084
2026-01-14T20:36:43Z,camera,192.168.15.237,44.621
2026-01-14T20:36:43Z,max,192.168.15.237,44.125
2026-01-14T20:36:43Z,dht11,192.168.15.237,44.072
2026-01-14T20:36:44Z,dht11,192.168.15.237,44.150
2026-01-14T20:36:45Z,camera,192.168.15.237,44.606
2026-01-14T20:36:45Z,dht11,192.168.15.237,44.146
2026-01-14T20:36:46Z,max,192.168.15.237,44.171
2026-01-14T20:36:46Z,dht11,192.168.15.237,44.277
2026-01-14T20:36:47Z,camera,192.168.15.237,44.670
2026-01-14T20:36:47Z,dht11,192.168.15.237,44.189
2026-01-14T20:36:48Z,dht11,192.168.15.237,44.219
2026-01-14T20:36:49Z,max,192.168.15.237,44.224
2026-01-14T20:36:49Z,dht11,192.168.15.237,44.304
2026-01-14T20:36:50Z,dht11,192.168.15.237,44.704
2026-01-14T20:36:51Z,dht11,192.168.15.237,44.282
2026-01-14T20:36:52Z,camera,192.168.15.237,44.698
2026-01-14T20:36:52Z,max,192.168.15.237,44.390
2026-01-14T20:36:52Z,dht11,192.168.15.237,44.271
2026-01-14T20:36:53Z,dht11,192.168.15.237,44.810
2026-01-14T20:36:54Z,camera,192.168.15.237,45.038
2026-01-14T20:36:54Z,dht11,192.168.15.237,44.339
2026-01-14T20:36:55Z,max,192.168.15.237,44.321
2026-01-14T20:36:55Z,dht11,192.168.15.237,44.304
2026-01-14T20:36:59Z,camera,192.168.15.237,2864.859
2026-01-14T20:36:59Z,dht11,192.168.15.237,44.380
2026-01-14T20:37:00Z,dht11,192.168.15.237,44.407
2026-01-14T20:37:01Z,max,192.168.15.237,44.468
2026-01-14T20:37:01Z,dht11,192.168.15.237,44.511
2026-01-14T20:37:02Z,camera,192.168.15.237,45.345
2026-01-14T20:37:02Z,dht11,192.168.15.237,44.640
2026-01-14T20:37:03Z,camera,192.168.15.237,45.038
2026-01-14T20:37:03Z,dht11,192.168.15.237,44.438
2026-01-14T20:37:04Z,max,192.168.15.237,44.510
2026-01-14T20:37:04Z,dht11,192.168.15.237,44.516
2026-01-14T20:37:05Z,dht11,192.168.15.237,44.533
2026-01-14T20:37:06Z,dht11,192.168.15.237,44.546
2026-01-14T20:37:07Z,max,192.168.15.237,44.571
2026-01-14T20:37:07Z,dht11,192.168.15.237,44.594
2026-01-14T20:37:08Z,camera,192.168.15.237,45.131
2026-01-14T20:37:08Z,dht11,192.168.15.237,44.582
2026-01-14T20:37:09Z,dht11,192.168.15.237,44.597
2026-01-14T20:37:10Z,max,192.168.15.237,44.696
2026-01-14T20:37:10Z,dht11,192.168.15.237,44.634
2026-01-14T20:37:11Z,dht11,192.168.15.237,44.617
2026-01-14T20:37:12Z,dht11,192.168.15.237,44.630
2026-01-14T20:37:13Z,camera,192.168.15.237,45.059
2026-01-14T20:37:13Z,max,192.168.15.237,44.667
2026-01-14T20:37:13Z,dht11,192.168.15.237,44.662
2026-01-14T20:37:14Z,dht11,192.168.15.237,44.717
2026-01-14T20:37:15Z,camera,192.168.15.237,45.455
2026-01-14T20:37:16Z,dht11,192.168.15.237,44.785
2026-01-14T20:37:16Z,max,192.168.15.237,44.711
2026-01-14T20:37:17Z,dht11,192.168.15.237,44.758
2026-01-14T20:37:18Z,dht11,192.168.15.237,44.776
2026-01-14T20:37:19Z,dht11,192.168.15.237,44.832
2026-01-14T20:37:19Z,camera,192.168.15.237,45.337
2026-01-14T20:37:19Z,max,192.168.15.237,44.838
2026-01-14T20:37:20Z,dht11,192.168.15.237,44.873
2026-01-14T20:37:21Z,dht11,192.168.15.237,46.388
2026-01-14T20:37:22Z,dht11,192.168.15.237,44.807
2026-01-14T20:37:22Z,camera,192.168.15.237,45.061
2026-01-14T20:37:22Z,max,192.168.15.237,44.820
2026-01-14T20:37:23Z,dht11,192.168.15.237,44.809
2026-01-14T20:37:24Z,dht11,192.168.15.237,45.500
2026-01-14T20:37:24Z,camera,192.168.15.237,45.374
2026-01-14T20:37:25Z,dht11,192.168.15.237,44.860
2026-01-14T20:37:25Z,max,192.168.15.237,44.936
2026-01-14T20:37:26Z,dht11,192.168.15.237,44.865
2026-01-14T20:37:27Z,dht11,192.168.15.237,44.900
2026-01-14T20:37:27Z,camera,192.168.15.237,45.814
2026-01-14T20:37:34Z,dht11,192.168.15.237,6462.353
2026-01-14T20:37:34Z,max,192.168.15.237,3105.999
2026-01-14T20:37:34Z,dht11,192.168.15.237,2440.684
2026-01-14T20:37:34Z,dht11,192.168.15.237,1440.795
2026-01-14T20:37:34Z,camera,192.168.15.237,1238.901
2026-01-14T20:37:34Z,dht11,192.168.15.237,416.690
2026-01-14T20:37:34Z,camera,192.168.15.237,237.942
2026-01-14T20:37:34Z,max,192.168.15.237,106.675
2026-01-14T20:37:35Z,dht11,192.168.15.237,45.074
2026-01-14T20:37:36Z,dht11,192.168.15.237,45.120
2026-01-14T20:37:37Z,dht11,192.168.15.237,45.747
2026-01-14T20:37:37Z,max,192.168.15.237,45.098
2026-01-14T20:37:38Z,dht11,192.168.15.237,45.502
2026-01-14T20:37:39Z,dht11,192.168.15.237,45.177
2026-01-14T20:37:39Z,camera,192.168.15.237,45.990
2026-01-14T20:37:40Z,dht11,192.168.15.237,45.213
2026-01-14T20:37:40Z,max,192.168.15.237,45.199
2026-01-14T20:37:41Z,dht11,192.168.15.237,45.183
2026-01-14T20:37:42Z,dht11,192.168.15.237,45.406
2026-01-14T20:37:43Z,dht11,192.168.15.237,45.226
2026-01-14T20:37:43Z,max,192.168.15.237,45.242
2026-01-14T20:37:44Z,dht11,192.168.15.237,45.231
2026-01-14T20:37:44Z,camera,192.168.15.237,45.522
2026-01-14T20:37:45Z,dht11,192.168.15.237,45.288
2026-01-14T20:37:45Z,camera,192.168.15.237,45.500
2026-01-14T20:37:46Z,dht11,192.168.15.237,45.292
2026-01-14T20:37:46Z,max,192.168.15.237,45.326
2026-01-14T20:37:47Z,dht11,192.168.15.237,45.287
2026-01-14T20:37:48Z,dht11,192.168.15.237,45.329
2026-01-14T20:37:48Z,camera,192.168.15.237,45.734
2026-01-14T20:37:49Z,dht11,192.168.15.237,45.397
2026-01-14T20:37:49Z,max,192.168.15.237,45.382
2026-01-14T20:37:50Z,camera,192.168.15.237,46.115
2026-01-14T20:37:50Z,dht11,192.168.15.237,45.613
2026-01-14T20:37:51Z,dht11,192.168.15.237,45.530
2026-01-14T20:37:52Z,dht11,192.168.15.237,45.397
2026-01-14T20:37:52Z,max,192.168.15.237,45.443
2026-01-14T20:37:53Z,dht11,192.168.15.237,45.467
2026-01-14T20:37:54Z,dht11,192.168.15.237,46.100
2026-01-14T20:37:55Z,camera,192.168.15.237,46.234
2026-01-14T20:37:55Z,dht11,192.168.15.237,45.585
2026-01-14T20:37:55Z,max,192.168.15.237,45.540
2026-01-14T20:37:56Z,dht11,192.168.15.237,45.518
2026-01-14T20:37:57Z,dht11,192.168.15.237,45.683
2026-01-14T20:37:58Z,dht11,192.168.15.237,45.719
2026-01-14T20:37:58Z,max,192.168.15.237,45.701
2026-01-14T20:37:59Z,camera,192.168.15.237,45.983
