timestamp,port,rx_bytes,tx_bytes
2026-01-13T19:11:11Z,2,19781465194,17335970656
2026-01-13T19:11:12Z,2,19782032006,17336431576
2026-01-13T19:11:13Z,2,19782585170,17337002596
2026-01-13T19:11:14Z,2,19783179314,17337610096
2026-01-13T19:11:15Z,2,19783734090,17338123516
2026-01-13T19:11:16Z,2,19784287169,17338648996
2026-01-13T19:11:18Z,2,19784880901,17339232076
2026-01-13T19:11:19Z,2,19785436230,17339815036
2026-01-13T19:11:20Z,2,19785989039,17340331216
2026-01-13T19:11:21Z,2,19786528257,17340882616
2026-01-13T19:11:22Z,2,19787123144,17341501396
2026-01-13T19:11:23Z,2,19787675011,17342036416
2026-01-13T19:11:24Z,2,19788230041,17342558896
2026-01-13T19:11:25Z,2,19788830359,17343078136
2026-01-13T19:11:26Z,2,19789381950,17343602536
2026-01-13T19:11:27Z,2,19789933998,17344135336
2026-01-13T19:11:28Z,2,19790527836,17344669936
2026-01-13T19:11:29Z,2,19791078984,17345210776
2026-01-13T19:11:30Z,2,19791631737,17345788816
2026-01-13T19:11:31Z,2,19792187253,17346352156
2026-01-13T19:11:32Z,2,19792782905,17346923536
2026-01-13T19:11:33Z,2,19793333744,17347489336
2026-01-13T19:11:34Z,2,19793889565,17347997056
2026-01-13T19:11:35Z,2,19794484922,17348571376
2026-01-13T19:11:36Z,2,19795038186,17349065176
2026-01-13T19:11:37Z,2,19795593875,17349573496
2026-01-13T19:11:38Z,2,19796190180,17350170556
2026-01-13T19:11:39Z,2,19796745101,17350720876
2026-01-13T19:11:40Z,2,19797300733,17351160676
2026-01-13T19:11:41Z,2,19797853293,17351727316
2026-01-13T19:11:42Z,2,19798448442,17352317296
2026-01-13T19:11:43Z,2,19799004349,17352797536
2026-01-13T19:11:44Z,2,19799557812,17353339096
2026-01-13T19:11:45Z,2,19800153933,17353934836
2026-01-13T19:11:46Z,2,19800707431,17354485516
2026-01-13T19:11:47Z,2,19801261781,17355144496
2026-01-13T19:11:48Z,2,19801815921,17355679036
2026-01-13T19:11:49Z,2,19802412068,17356279216
2026-01-13T19:11:50Z,2,19802964103,17356827016
2026-01-13T19:11:51Z,2,19803519478,17357426956
2026-01-13T19:11:52Z,2,19804125507,17358008596
2026-01-13T19:11:53Z,2,19804675861,17358547276
2026-01-13T19:11:54Z,2,19805227841,17359076116
2026-01-13T19:11:55Z,2,19805802453,17359676956
2026-01-13T19:11:56Z,2,19806374719,17360317216
2026-01-13T19:11:57Z,2,19806927176,17360840056
2026-01-13T19:11:58Z,2,19807479933,17361350176
2026-01-13T19:11:59Z,2,19808074223,17361976396
2026-01-13T19:12:00Z,2,19808625343,17362527616
2026-01-13T19:12:01Z,2,19809179846,17363019196
2026-01-13T19:12:02Z,2,19809770462,17363639476
2026-01-13T19:12:03Z,2,19810318611,17364187996
2026-01-13T19:12:04Z,2,19810869691,17364691996
2026-01-13T19:12:05Z,2,19811449404,17365260016
2026-01-13T19:12:06Z,2,19812016078,17365924336
2026-01-13T19:12:07Z,2,19812566864,17366394976
2026-01-13T19:12:08Z,2,19813115891,17366839756
2026-01-13T19:12:09Z,2,19813712294,17367427996
2026-01-13T19:12:10Z,2,19814260582,17367970996
2026-01-13T19:12:11Z,2,19814811857,17368510396
2026-01-13T19:12:12Z,2,19815408097,17369078356
2026-01-13T19:12:13Z,2,19815962229,17369666536
2026-01-13T19:12:14Z,2,19816515546,17370184996
2026-01-13T19:12:15Z,2,19817102199,17370881896
2026-01-13T19:12:16Z,2,19817692419,17371553956
2026-01-13T19:12:17Z,2,19818248596,17372226736
2026-01-13T19:12:18Z,2,19818800174,17372755756
2026-01-13T19:12:19Z,2,19819395209,17373331216
2026-01-13T19:12:20Z,2,19819945320,17373745996
2026-01-13T19:12:21Z,2,19820498462,17374220296
2026-01-13T19:12:22Z,2,19821095287,17374840216
2026-01-13T19:12:23Z,2,19821646895,17375368936
2026-01-13T19:12:24Z,2,19822203961,17375903056
2026-01-13T19:12:25Z,2,19822794568,17376504676
2026-01-13T19:12:26Z,2,19823370209,17376963556
2026-01-13T19:12:27Z,2,19823931001,17377518796
2026-01-13T19:12:28Z,2,19824494311,17378054596
2026-01-13T19:12:29Z,2,19825096992,17378699836
2026-01-13T19:12:30Z,2,19825658106,17379319516
2026-01-13T19:12:31Z,2,19826206714,17379869596
2026-01-13T19:12:32Z,2,19826801232,17380319056
2026-01-13T19:12:33Z,2,19827351932,17380832296
2026-01-13T19:12:34Z,2,19827905311,17381044636
2026-01-13T19:12:35Z,2,19828454810,17381273956
2026-01-13T19:12:36Z,2,19829051323,17381880856
2026-01-13T19:12:38Z,2,19829601146,17382385096
2026-01-13T19:12:39Z,2,19830152727,17382910996
2026-01-13T19:12:40Z,2,19830745119,17383431736
2026-01-13T19:12:41Z,2,19831298169,17383991356
2026-01-13T19:12:42Z,2,19831847712,17384564056
2026-01-13T19:12:43Z,2,19832447644,17385064816
2026-01-13T19:12:44Z,2,19832995868,17385650236
2026-01-13T19:12:45Z,2,19833549295,17386201456
2026-01-13T19:12:46Z,2,19834100142,17386757956
2026-01-13T19:12:47Z,2,19834691781,17387523616
2026-01-13T19:12:48Z,2,19835227665,17388011656
2026-01-13T19:12:49Z,2,19835784228,17388628636
2026-01-13T19:12:50Z,2,19836373540,17389170616
2026-01-13T19:12:51Z,2,19836927553,17389743136
2026-01-13T19:12:52Z,2,19837482469,17390387536
2026-01-13T19:12:53Z,2,19838078672,17391039376
2026-01-13T19:12:54Z,2,19838627380,17391667036
2026-01-13T19:12:55Z,2,19839181378,17392162696
2026-01-13T19:12:56Z,2,19839730321,17392572796
2026-01-13T19:12:57Z,2,19840346318,17393212096
2026-01-13T19:12:58Z,2,19840903487,17393768356
2026-01-13T19:12:59Z,2,19841457670,17394210496
2026-01-13T19:13:00Z,2,19842049609,17394821236
2026-01-13T19:13:01Z,2,19842604313,17395231576
2026-01-13T19:13:02Z,2,19843153469,17395792636
2026-01-13T19:13:03Z,2,19843708664,17396339776
2026-01-13T19:13:04Z,2,19844300246,17397002956
2026-01-13T19:13:05Z,2,19844854034,17397561616
2026-01-13T19:13:06Z,2,19845403658,17398147516
2026-01-13T19:13:07Z,2,19846001234,17398675756
2026-01-13T19:13:08Z,2,19846550365,17399241556
2026-01-13T19:13:09Z,2,19847105255,17399857756
2026-01-13T19:13:10Z,2,19847696627,17400416716
2026-01-13T19:13:11Z,2,19848248973,17400972616
2026-01-13T19:13:12Z,2,19848798911,17401580176
2026-01-13T19:13:13Z,2,19849357793,17402084056
2026-01-13T19:13:14Z,2,19849950925,17402743456
2026-01-13T19:13:15Z,2,19850504259,17403323836
2026-01-13T19:13:16Z,2,19851061783,17403955396
2026-01-13T19:13:17Z,2,19851653906,17404590676
2026-01-13T19:13:18Z,2,19852205186,17405138416
2026-01-13T19:13:19Z,2,19852756931,17405726536
2026-01-13T19:13:20Z,2,19853347663,17406251416
2026-01-13T19:13:21Z,2,19853901744,17406804556
2026-01-13T19:13:22Z,2,19854451812,17407341076
2026-01-13T19:13:23Z,2,19855005086,17407834876
2026-01-13T19:13:24Z,2,19855598574,17408546596
2026-01-13T19:13:25Z,2,19856152931,17409063496
2026-01-13T19:13:26Z,2,19856701935,17409682456
2026-01-13T19:13:27Z,2,19857296100,17410172116
2026-01-13T19:13:28Z,2,19857844991,17410831396
2026-01-13T19:13:29Z,2,19858398449,17411314756
2026-01-13T19:13:30Z,2,19858941269,17411859856
2026-01-13T19:13:31Z,2,19859534702,17412472696
2026-01-13T19:13:32Z,2,19860084160,17413018156
2026-01-13T19:13:33Z,2,19860636647,17413491016
2026-01-13T19:13:34Z,2,19861228192,17414069536
2026-01-13T19:13:35Z,2,19861784001,17414548756
2026-01-13T19:13:36Z,2,19862335171,17415104416
2026-01-13T19:13:37Z,2,19862929278,17415671836
2026-01-13T19:13:38Z,2,19863478807,17416232416
2026-01-13T19:13:39Z,2,19864032357,17416748056
2026-01-13T19:13:40Z,2,19864580709,17417356636
2026-01-13T19:13:41Z,2,19865177959,17417899456
2026-01-13T19:13:42Z,2,19865728782,17418472396
2026-01-13T19:13:43Z,2,19866281087,17419125076
2026-01-13T19:13:44Z,2,19866872779,17419760476
2026-01-13T19:13:45Z,2,19867426428,17420362996
2026-01-13T19:13:46Z,2,19867975144,17420902756
2026-01-13T19:13:47Z,2,19868569414,17421473236
2026-01-13T19:13:48Z,2,19869124077,17421960736
2026-01-13T19:13:49Z,2,19869673260,17422449796
2026-01-13T19:13:50Z,2,19870271014,17423095756
2026-01-13T19:13:51Z,2,19870821450,17423686636
2026-01-13T19:13:52Z,2,19871374356,17424247756
2026-01-13T19:13:53Z,2,19871924254,17424769216
2026-01-13T19:13:54Z,2,19872521163,17425462636
2026-01-13T19:13:55Z,2,19873070106,17425973536
2026-01-13T19:13:56Z,2,19873624948,17426544856
2026-01-13T19:13:58Z,2,19874215948,17427210916
2026-01-13T19:13:59Z,2,19874767239,17427782416
2026-01-13T19:14:00Z,2,19875317900,17428368556
2026-01-13T19:14:01Z,2,19875910335,17428918696
2026-01-13T19:14:02Z,2,19876462452,17429423716
2026-01-13T19:14:03Z,2,19877011571,17429896636
2026-01-13T19:14:04Z,2,19877562709,17430431776
2026-01-13T19:14:05Z,2,19878156604,17430966316
2026-01-13T19:14:06Z,2,19878706056,17431516396
2026-01-13T19:14:07Z,2,19879255790,17432139616
2026-01-13T19:14:08Z,2,19879850154,17432675776
2026-01-13T19:14:09Z,2,19880399635,17433259876
2026-01-13T19:14:10Z,2,19880951154,17433826756
2026-01-13T19:14:11Z,2,19881546818,17434460356
2026-01-13T19:14:12Z,2,19882097133,17435032876
2026-01-13T19:14:13Z,2,19882657030,17435518276
2026-01-13T19:14:14Z,2,19883249655,17436007936
2026-01-13T19:14:15Z,2,19883804877,17436637876
2026-01-13T19:14:16Z,2,19884355313,17437150696
2026-01-13T19:14:17Z,2,19884905998,17437651516
2026-01-13T19:14:18Z,2,19885496308,17438328436
2026-01-13T19:14:19Z,2,19886047000,17438876656
2026-01-13T19:14:20Z,2,19886587946,17439420496
2026-01-13T19:14:21Z,2,19887178973,17439911236
2026-01-13T19:14:22Z,2,19887729744,17440380376
2026-01-13T19:14:23Z,2,19888287770,17440995136
2026-01-13T19:14:24Z,2,19888879462,17441593936
2026-01-13T19:14:25Z,2,19889435570,17442122836
2026-01-13T19:14:26Z,2,19889986761,17442636976
2026-01-13T19:14:27Z,2,19890536193,17443175176
2026-01-13T19:14:28Z,2,19891130387,17443705216
2026-01-13T19:14:29Z,2,19891685073,17444217496
2026-01-13T19:14:30Z,2,19892234528,17444755696
2026-01-13T19:14:31Z,2,19892826720,17445307576
2026-01-13T19:14:32Z,2,19893380090,17445824296
2026-01-13T19:14:33Z,2,19893929094,17446329436
2026-01-13T19:14:34Z,2,19894522307,17446836796
2026-01-13T19:14:35Z,2,19895073199,17447348476
2026-01-13T19:14:36Z,2,19895624255,17447844736
2026-01-13T19:14:37Z,2,19896217221,17448468796
2026-01-13T19:14:38Z,2,19896769891,17449073956
2026-01-13T19:14:39Z,2,19897320050,17449709836
2026-01-13T19:14:40Z,2,19897869118,17450240176
2026-01-13T19:14:41Z,2,19898463616,17450821036
2026-01-13T19:14:42Z,2,19899013208,17451323476
2026-01-13T19:14:43Z,2,19899562148,17451801316
2026-01-13T19:14:44Z,2,19900154425,17452429516
2026-01-13T19:14:45Z,2,19900703953,17452965146
2026-01-13T19:14:46Z,2,19901253931,17453509706
2026-01-13T19:14:47Z,2,19901849660,17454020546
2026-01-13T19:14:48Z,2,19902401561,17454629966
2026-01-13T19:14:49Z,2,19902950537,17455250066
2026-01-13T19:14:50Z,2,19903506372,17455677506
2026-01-13T19:14:51Z,2,19904099048,17456325806
2026-01-13T19:14:52Z,2,19904652557,17456843186
2026-01-13T19:14:53Z,2,19905224877,17457332066
2026-01-13T19:14:54Z,2,19905828658,17458011026
2026-01-13T19:14:55Z,2,19906389663,17458514726
2026-01-13T19:14:56Z,2,19906954909,17459042246
2026-01-13T19:14:57Z,2,19907553148,17459539106
2026-01-13T19:14:58Z,2,19908102820,17460129746
2026-01-13T19:14:59Z,2,19908657779,17460623606
2026-01-13T19:15:00Z,2,19909250992,17461203026
2026-01-13T19:15:01Z,2,19909800294,17461821806
2026-01-13T19:15:02Z,2,19910349362,17462361266
2026-01-13T19:15:03Z,2,19910899222,17463018806
2026-01-13T19:15:04Z,2,19911495429,17463500126
2026-01-13T19:15:05Z,2,19912056643,17464098026
2026-01-13T19:15:06Z,2,19912607492,17464612286
2026-01-13T19:15:07Z,2,19913197188,17465279666
2026-01-13T19:15:08Z,2,19913748475,17465755346
2026-01-13T19:15:09Z,2,19914303279,17466248126
2026-01-13T19:15:10Z,2,19914895150,17466844526
2026-01-13T19:15:11Z,2,19915444525,17467387886
2026-01-13T19:15:12Z,2,19916003025,17467898486
2026-01-13T19:15:13Z,2,19916557153,17468434826
2026-01-13T19:15:15Z,2,19917152220,17469186266
2026-01-13T19:15:16Z,2,19917703052,17469724406
2026-01-13T19:15:17Z,2,19918251791,17470296746
2026-01-13T19:15:18Z,2,19918842375,17470819166
2026-01-13T19:15:19Z,2,19919399348,17471337686
2026-01-13T19:15:20Z,2,19919950238,17471875586
2026-01-13T19:15:21Z,2,19920555433,17472414206
2026-01-13T19:15:22Z,2,19921117537,17472971366
2026-01-13T19:15:23Z,2,19921678881,17473546586
2026-01-13T19:15:24Z,2,19922250996,17474089946
2026-01-13T19:15:25Z,2,19922844992,17474766686
2026-01-13T19:15:26Z,2,19923394779,17475224006
2026-01-13T19:15:27Z,2,19923945748,17475804086
2026-01-13T19:15:28Z,2,19924538040,17476423346
2026-01-13T19:15:29Z,2,19925089477,17476990886
2026-01-13T19:15:30Z,2,19925638225,17477593406
2026-01-13T19:15:31Z,2,19926229813,17478209966
2026-01-13T19:15:32Z,2,19926778229,17478763106
2026-01-13T19:15:33Z,2,19927328954,17479213646
2026-01-13T19:15:34Z,2,19927926238,17479742786
2026-01-13T19:15:35Z,2,19928475764,17480429186
2026-01-13T19:15:36Z,2,19929026407,17481059966
2026-01-13T19:15:37Z,2,19929586214,17481573446
2026-01-13T19:15:38Z,2,19930168251,17482182266
2026-01-13T19:15:39Z,2,19930720604,17482778246
2026-01-13T19:15:40Z,2,19931271391,17483284946
2026-01-13T19:15:41Z,2,19931862431,17483911766
2026-01-13T19:15:42Z,2,19932412292,17484491726
2026-01-13T19:15:43Z,2,19932962472,17485022306
2026-01-13T19:15:44Z,2,19933557868,17485566026
2026-01-13T19:15:45Z,2,19934106808,17486070746
2026-01-13T19:15:46Z,2,19934657052,17486555606
2026-01-13T19:15:47Z,2,19935247324,17487118466
2026-01-13T19:15:48Z,2,19935796200,17487614546
2026-01-13T19:15:49Z,2,19936352003,17488204706
2026-01-13T19:15:50Z,2,19936900483,17488790846
2026-01-13T19:15:51Z,2,19937492634,17489414546
2026-01-13T19:15:52Z,2,19938043939,17489929646
2026-01-13T19:15:53Z,2,19938592291,17490414506
2026-01-13T19:15:54Z,2,19939197582,17491003946
2026-01-13T19:15:55Z,2,19939761057,17491495706
2026-01-13T19:15:56Z,2,19940322403,17492032886
2026-01-13T19:15:57Z,2,19940915782,17492591546
2026-01-13T19:15:58Z,2,19941464914,17493142886
2026-01-13T19:15:59Z,2,19942019311,17493667826
2026-01-13T19:16:00Z,2,19942573378,17494239686
2026-01-13T19:16:01Z,2,19943167464,17494913966
2026-01-13T19:16:02Z,2,19943721477,17495465786
2026-01-13T19:16:03Z,2,19944277107,17495912006
2026-01-13T19:16:04Z,2,19944873137,17496523466
2026-01-13T19:16:05Z,2,19945425626,17497115906
2026-01-13T19:16:06Z,2,19945977985,17497635986
2026-01-13T19:16:07Z,2,19946570721,17498200826
2026-01-13T19:16:08Z,2,19947125776,17498782466
2026-01-13T19:16:09Z,2,19947679847,17499340946
2026-01-13T19:16:10Z,2,19948231983,17499876986
2026-01-13T19:16:11Z,2,19948825888,17500437806
2026-01-13T19:16:12Z,2,19949394858,17500889186
2026-01-13T19:16:13Z,2,19949950821,17501330306
2026-01-13T19:16:14Z,2,19950546758,17501653046
2026-01-13T19:16:15Z,2,19951102976,17502098486
2026-01-13T19:16:16Z,2,19951657861,17502304346
2026-01-13T19:16:17Z,2,19952213860,17502684026
2026-01-13T19:16:18Z,2,19952810481,17503069646
2026-01-13T19:16:19Z,2,19953363777,17503300286
2026-01-13T19:16:20Z,2,19953916230,17503544606
2026-01-13T19:16:21Z,2,19954513176,17504008706
2026-01-13T19:16:22Z,2,19955072183,17504343626
2026-01-13T19:16:23Z,2,19955627552,17504719166
2026-01-13T19:16:24Z,2,19956228639,17505113006
2026-01-13T19:16:25Z,2,19956781736,17505677726
2026-01-13T19:16:26Z,2,19957332893,17505883226
2026-01-13T19:16:27Z,2,19957885884,17506297286
2026-01-13T19:16:28Z,2,19958488320,17506683446
2026-01-13T19:16:29Z,2,19959078237,17507053106
2026-01-13T19:16:30Z,2,19959632170,17507383886
2026-01-13T19:16:31Z,2,19960224984,17507764706
2026-01-13T19:16:32Z,2,19960779430,17508084326
2026-01-13T19:16:34Z,2,19961334381,17508344666
2026-01-13T19:16:35Z,2,19961919776,17508776786
2026-01-13T19:16:36Z,2,19962483587,17509242386
2026-01-13T19:16:37Z,2,19963037587,17509431866
2026-01-13T19:16:38Z,2,19963592182,17509790306
2026-01-13T19:16:39Z,2,19964188648,17510164646
2026-01-13T19:16:40Z,2,19964745480,17510484626
2026-01-13T19:16:41Z,2,19965300288,17510698166
2026-01-13T19:16:42Z,2,19965895526,17511007466
2026-01-13T19:16:43Z,2,19966448882,17511415466
2026-01-13T19:16:44Z,2,19967003245,17511784646
2026-01-13T19:16:45Z,2,19967555267,17512090526
2026-01-13T19:16:46Z,2,19968154505,17512369106
2026-01-13T19:16:47Z,2,19968709878,17512781366
2026-01-13T19:16:48Z,2,19969264015,17513097326
2026-01-13T19:16:49Z,2,19969858416,17513368406
2026-01-13T19:16:50Z,2,19970409226,17513589086
2026-01-13T19:16:51Z,2,19970963478,17514069866
2026-01-13T19:16:52Z,2,19971559157,17514502346
2026-01-13T19:16:53Z,2,19972112014,17514784166
2026-01-13T19:16:54Z,2,19972703114,17514929186
2026-01-13T19:16:55Z,2,19973255318,17515088846
2026-01-13T19:16:56Z,2,19973809175,17515339286
2026-01-13T19:16:57Z,2,19974401140,17515448906
2026-01-13T19:16:58Z,2,19974952290,17515593086
2026-01-13T19:16:59Z,2,19975506742,17515754306
2026-01-13T19:17:00Z,2,19976097575,17515861466
2026-01-13T19:17:01Z,2,19976648070,17516142386
2026-01-13T19:17:02Z,2,19977195565,17516572946
2026-01-13T19:17:03Z,2,19977787704,17516948846
2026-01-13T19:17:04Z,2,19978337968,17517093206
2026-01-13T19:17:05Z,2,19978887454,17517236366
2026-01-13T19:17:06Z,2,19979477550,17517415406
2026-01-13T19:17:07Z,2,19980029850,17517646946
2026-01-13T19:17:08Z,2,19980578074,17517940046
2026-01-13T19:17:09Z,2,19981167012,17518113386
2026-01-13T19:17:10Z,2,19981715909,17518319306
2026-01-13T19:17:11Z,2,19982265325,17518629446
2026-01-13T19:17:12Z,2,19982859718,17518872746
2026-01-13T19:17:13Z,2,19983410211,17519088086
2026-01-13T19:17:14Z,2,19983958700,17519335226
2026-01-13T19:17:15Z,2,19984557794,17519608526
2026-01-13T19:17:16Z,2,19985106100,17519865926
2026-01-13T19:17:17Z,2,19985655040,17520101126
2026-01-13T19:17:18Z,2,19986268422,17520312566
2026-01-13T19:17:19Z,2,19986822706,17520471146
2026-01-13T19:17:20Z,2,19987412600,17520691346
2026-01-13T19:17:21Z,2,19987962423,17520839486
2026-01-13T19:17:22Z,2,19988511807,17520980066
2026-01-13T19:17:23Z,2,19989104980,17521122746
2026-01-13T19:17:24Z,2,19989654335,17521249466
2026-01-13T19:17:25Z,2,19990204817,17521530506
2026-01-13T19:17:26Z,2,19990793943,17521835906
2026-01-13T19:17:27Z,2,19991347449,17522259326
2026-01-13T19:17:28Z,2,19991895423,17522504786
2026-01-13T19:17:29Z,2,19992485077,17522937266
2026-01-13T19:17:30Z,2,19993035349,17523267746
2026-01-13T19:17:31Z,2,19993586166,17523684206
2026-01-13T19:17:32Z,2,19994135636,17524058186
2026-01-13T19:17:33Z,2,19994728520,17524522706
2026-01-13T19:17:34Z,2,19995288373,17524976366
2026-01-13T19:17:35Z,2,19995841942,17525356106
2026-01-13T19:17:36Z,2,19996435685,17525799206
2026-01-13T19:17:37Z,2,19996984427,17526239606
2026-01-13T19:17:38Z,2,19997540911,17526618926
2026-01-13T19:17:39Z,2,19998139934,17527023506
2026-01-13T19:17:40Z,2,19998698967,17527488746
2026-01-13T19:17:41Z,2,19999253410,17527954886
2026-01-13T19:17:42Z,2,19999804053,17528455886
2026-01-13T19:17:43Z,2,20000397345,17528807606
2026-01-13T19:17:44Z,2,20000946023,17529113966
2026-01-13T19:17:45Z,2,20001496480,17529497366
2026-01-13T19:17:46Z,2,20002087014,17529979706
2026-01-13T19:17:47Z,2,20002638465,17530287566
2026-01-13T19:17:48Z,2,20003192695,17530635566
2026-01-13T19:17:50Z,2,20003756070,17530918646
2026-01-13T19:17:51Z,2,20004359461,17531287766
2026-01-13T19:17:52Z,2,20004919049,17531558666
2026-01-13T19:17:53Z,2,20005475961,17531916206
2026-01-13T19:17:54Z,2,20006076513,17532240386
2026-01-13T19:17:55Z,2,20006630723,17532511406
2026-01-13T19:17:56Z,2,20007183132,17532913946
2026-01-13T19:17:57Z,2,20007773742,17533254926
2026-01-13T19:17:58Z,2,20008324478,17533547786
2026-01-13T19:17:59Z,2,20008873134,17533913306
2026-01-13T19:18:00Z,2,20009434143,17534169566
2026-01-13T19:18:01Z,2,20010025161,17534546426
2026-01-13T19:18:02Z,2,20010574064,17535008966
2026-01-13T19:18:03Z,2,20011125641,17535380186
2026-01-13T19:18:04Z,2,20011717928,17535797906
2026-01-13T19:18:05Z,2,20012269790,17536142666
2026-01-13T19:18:06Z,2,20012819451,17536599146
2026-01-13T19:18:07Z,2,20013414162,17537073506
2026-01-13T19:18:08Z,2,20013963169,17537304086
2026-01-13T19:18:09Z,2,20014514899,17537563346
2026-01-13T19:18:10Z,2,20015064165,17537938046
2026-01-13T19:18:11Z,2,20015657704,17538305486
2026-01-13T19:18:12Z,2,20016206446,17538680066
2026-01-13T19:18:13Z,2,20016783380,17538987326
2026-01-13T19:18:14Z,2,20017382251,17539538426
2026-01-13T19:18:15Z,2,20017936535,17539859366
2026-01-13T19:18:16Z,2,20018499995,17540287946
2026-01-13T19:18:17Z,2,20019094471,17540725946
2026-01-13T19:18:18Z,2,20019643426,17541129626
2026-01-13T19:18:19Z,2,20020196571,17541348446
2026-01-13T19:18:20Z,2,20020746024,17541593486
2026-01-13T19:18:21Z,2,20021342466,17541906386
2026-01-13T19:18:22Z,2,20021899380,17542057166
2026-01-13T19:18:23Z,2,20022452333,17542398626
2026-01-13T19:18:24Z,2,20023044779,17542958666
2026-01-13T19:18:25Z,2,20023600808,17543339726
2026-01-13T19:18:26Z,2,20024150307,17543824946
2026-01-13T19:18:27Z,2,20024745583,17544298346
2026-01-13T19:18:28Z,2,20025297789,17544734606
2026-01-13T19:18:29Z,2,20025849354,17545129166
2026-01-13T19:18:30Z,2,20026399753,17545508546
2026-01-13T19:18:31Z,2,20026994176,17545983626
2026-01-13T19:18:32Z,2,20027542720,17546215166
2026-01-13T19:18:33Z,2,20028096816,17546613686
2026-01-13T19:18:34Z,2,20028687941,17547051566
2026-01-13T19:18:35Z,2,20029237993,17547370406
2026-01-13T19:18:36Z,2,20029789927,17547834086
2026-01-13T19:18:37Z,2,20030343562,17548222646
2026-01-13T19:18:38Z,2,20030935032,17548548986
2026-01-13T19:18:39Z,2,20031492996,17548932806
2026-01-13T19:18:40Z,2,20032043597,17549159126
2026-01-13T19:18:41Z,2,20032639368,17549581166
2026-01-13T19:18:42Z,2,20033189890,17549952266
2026-01-13T19:18:43Z,2,20033744437,17550171626
2026-01-13T19:18:44Z,2,20034336556,17550517586
2026-01-13T19:18:45Z,2,20034891938,17550910046
2026-01-13T19:18:46Z,2,20035441743,17551279346
2026-01-13T19:18:47Z,2,20036035131,17551671146
2026-01-13T19:18:48Z,2,20036586036,17552076746
2026-01-13T19:18:49Z,2,20037137676,17552459366
2026-01-13T19:18:50Z,2,20037726245,17552805206
2026-01-13T19:18:51Z,2,20038284564,17553267566
2026-01-13T19:18:52Z,2,20038833071,17553812066
2026-01-13T19:18:53Z,2,20039384760,17554159466
2026-01-13T19:18:54Z,2,20039976555,17554519046
2026-01-13T19:18:55Z,2,20040531681,17554809026
2026-01-13T19:18:56Z,2,20041081270,17555246126
2026-01-13T19:18:57Z,2,20041677209,17555479166
2026-01-13T19:18:58Z,2,20042226753,17555858306
2026-01-13T19:18:59Z,2,20042777486,17556211946
2026-01-13T19:19:00Z,2,20043327404,17556530186
2026-01-13T19:19:01Z,2,20043919169,17556819446
2026-01-13T19:19:02Z,2,20044471206,17557065926
2026-01-13T19:19:03Z,2,20045021226,17557317026
2026-01-13T19:19:04Z,2,20045614872,17557705346
2026-01-13T19:19:05Z,2,20046164123,17558043086
2026-01-13T19:19:06Z,2,20046714177,17558418386
2026-01-13T19:19:07Z,2,20047305861,17559026846
2026-01-13T19:19:08Z,2,20047855427,17559354026
2026-01-13T19:19:10Z,2,20048408570,17559760826
2026-01-13T19:19:11Z,2,20048975360,17560179386
2026-01-13T19:19:12Z,2,20049548166,17560606286
2026-01-13T19:19:13Z,2,20050106689,17560976426
2026-01-13T19:19:14Z,2,20050655297,17561463146
2026-01-13T19:19:15Z,2,20051254334,17561901986
2026-01-13T19:19:16Z,2,20051805236,17562196166
2026-01-13T19:19:17Z,2,20052354371,17562521006
2026-01-13T19:19:18Z,2,20052944716,17562919766
2026-01-13T19:19:19Z,2,20053495798,17563311686
2026-01-13T19:19:20Z,2,20054046239,17563746506
2026-01-13T19:19:21Z,2,20054596044,17564176226
2026-01-13T19:19:22Z,2,20055189003,17564538326
2026-01-13T19:19:23Z,2,20055748252,17564950226
2026-01-13T19:19:24Z,2,20056297186,17565520646
2026-01-13T19:19:25Z,2,20056896479,17565987566
2026-01-13T19:19:26Z,2,20057446503,17566293926
2026-01-13T19:19:27Z,2,20057995181,17566682786
2026-01-13T19:19:28Z,2,20058590830,17567073446
2026-01-13T19:19:29Z,2,20059143711,17567523266
2026-01-13T19:19:30Z,2,20059693157,17567895266
2026-01-13T19:19:31Z,2,20060258795,17568369986
2026-01-13T19:19:32Z,2,20060837973,17568721886
2026-01-13T19:19:33Z,2,20061386587,17568952166
2026-01-13T19:19:34Z,2,20061940904,17569431506
2026-01-13T19:19:35Z,2,20062567279,17569675946
2026-01-13T19:19:36Z,2,20063130544,17570036486
2026-01-13T19:19:37Z,2,20063681473,17570414066
2026-01-13T19:19:38Z,2,20064271489,17570725046
2026-01-13T19:19:39Z,2,20064822852,17571073466
2026-01-13T19:19:40Z,2,20065373978,17571556286
2026-01-13T19:19:41Z,2,20065923026,17571960086
2026-01-13T19:19:42Z,2,20066514993,17572447766
2026-01-13T19:19:43Z,2,20067065886,17572846886
2026-01-13T19:19:44Z,2,20067617205,17573190206
2026-01-13T19:19:45Z,2,20068207867,17573665226
2026-01-13T19:19:46Z,2,20068758629,17574077366
2026-01-13T19:19:47Z,2,20069306981,17574591986
2026-01-13T19:19:48Z,2,20069897594,17574975626
2026-01-13T19:19:49Z,2,20070454437,17575349366
2026-01-13T19:19:50Z,2,20071007207,17575889846
2026-01-13T19:19:51Z,2,20071602308,17576215226
2026-01-13T19:19:52Z,2,20072154919,17576668406
2026-01-13T19:19:53Z,2,20072703292,17577078326
2026-01-13T19:19:54Z,2,20073256625,17577506246
