timestamp,s_pps_p1,s_util_p1,s_pps_p2,s_util_p2,s_pps_p4,s_util_p4,action_id,reward,sim_delay_p1,sim_delay_p2,sim_delay_p4
2026-01-19T07:58:17Z,0.37231487655955203,0.37614945495580465,0.3565794662576193,0.36330705038592753,0.4360805860539633,0.4407094701549999,1,82.2673,93.7,30.32,2.1
2026-01-19T07:58:17Z,0.37231487655955203,0.37614945495580465,0.3565794662576193,0.36330705038592753,0.4360805860539633,0.4407094701549999,2,-145.6507,2.15,30.32,21.99
2026-01-19T07:58:17Z,0.37231487655955203,0.37614945495580465,0.3565794662576193,0.36330705038592753,0.4360805860539633,0.4407094701549999,3,69.0964,6.47,6.31,2.44
2026-01-19T07:58:18Z,0.38859239490402986,0.3870909645601595,0.3945050611019781,0.3960482689105563,0.43754578751907536,0.4377546488043052,0,-145.5894,96.95,2.11,21.67
2026-01-19T07:58:18Z,0.38859239490402986,0.3870909645601595,0.3945050611019781,0.3960482689105563,0.43754578751907536,0.4377546488043052,1,82.2723,96.95,35.24,2.1
2026-01-19T07:58:18Z,0.38859239490402986,0.3870909645601595,0.3945050611019781,0.3960482689105563,0.43754578751907536,0.4377546488043052,2,-145.5894,2.16,35.24,21.67
2026-01-19T07:58:18Z,0.38859239490402986,0.3870909645601595,0.3945050611019781,0.3960482689105563,0.43754578751907536,0.4377546488043052,3,69.1755,6.67,6.97,2.43
2026-01-19T07:58:20Z,0.3874583055111769,0.3893287418531891,0.3704482713046899,0.3751856836112476,0.4146520146267001,0.41787434515491106,0,-146.962,97.61,2.11,31.92
2026-01-19T07:58:20Z,0.3874583055111769,0.3893287418531891,0.3704482713046899,0.3751856836112476,0.4146520146267001,0.41787434515491106,1,82.3053,97.61,32.1,2.1
2026-01-19T07:58:20Z,0.3874583055111769,0.3893287418531891,0.3704482713046899,0.3751856836112476,0.4146520146267001,0.41787434515491106,2,-146.962,2.16,32.1,31.92
2026-01-19T07:58:20Z,0.3874583055111769,0.3893287418531891,0.3704482713046899,0.3751856836112476,0.4146520146267001,0.41787434515491106,3,69.639,6.72,6.49,2.37
2026-01-19T07:58:21Z,0.38645763839983605,0.38904824340434035,0.38116208752588654,0.38667535685159404,0.4198412698156385,0.42378683359114894,0,-145.2748,97.53,2.11,20.16
2026-01-19T07:58:21Z,0.38645763839983605,0.38904824340434035,0.38116208752588654,0.38667535685159404,0.4198412698156385,0.42378683359114894,1,82.2957,97.53,33.83,2.1
2026-01-19T07:58:21Z,0.38645763839983605,0.38904824340434035,0.38116208752588654,0.38667535685159404,0.4198412698156385,0.42378683359114894,2,-145.2748,2.16,33.83,20.16
2026-01-19T07:58:21Z,0.38645763839983605,0.38904824340434035,0.38116208752588654,0.38667535685159404,0.4198412698156385,0.42378683359114894,3,69.5123,6.72,6.72,2.39
2026-01-19T07:58:22Z,0.38352234820656955,0.38446090345859246,0.3778099118983956,0.3816802917814034,0.43467643464989764,0.43700622053923355,0,-145.5736,96.16,2.11,21.59
2026-01-19T07:58:22Z,0.38352234820656955,0.38446090345859246,0.3778099118983956,0.3816802917814034,0.43467643464989764,0.43700622053923355,1,82.2736,96.16,33.08,2.1
2026-01-19T07:58:22Z,0.38352234820656955,0.38446090345859246,0.3778099118983956,0.3816802917814034,0.43467643464989764,0.43700622053923355,2,-145.5736,2.16,33.08,21.59
2026-01-19T07:58:22Z,0.38352234820656955,0.38446090345859246,0.3778099118983956,0.3816802917814034,0.43467643464989764,0.43700622053923355,3,69.195,6.62,6.61,2.43
2026-01-19T07:58:23Z,0.38505670444395884,0.38394751884372535,0.37932167737746014,0.3811725966431216,0.4357753357487317,0.4362321806605282,0,-145.5572,96.01,2.11,21.51
2026-01-19T07:58:23Z,0.38505670444395884,0.38394751884372535,0.37932167737746014,0.3811725966431216,0.4357753357487317,0.4362321806605282,1,82.2749,96.01,33.0,2.1
2026-01-19T07:58:23Z,0.38505670444395884,0.38394751884372535,0.37932167737746014,0.3811725966431216,0.4357753357487317,0.4362321806605282,2,-145.5572,2.16,33.0,21.51
2026-01-19T07:58:23Z,0.38505670444395884,0.38394751884372535,0.37932167737746014,0.3811725966431216,0.4357753357487317,0.4362321806605282,3,69.215,6.61,6.6,2.42
2026-01-19T07:58:24Z,0.38472314874017854,0.3864813203300049,0.37945313524520485,0.38413688116018563,0.436568986542334,0.4397504575111628,0,-145.631,96.76,2.11,21.89
2026-01-19T07:58:24Z,0.38472314874017854,0.3864813203300049,0.37945313524520485,0.38413688116018563,0.436568986542334,0.4397504575111628,1,82.2689,96.76,33.45,2.1
2026-01-19T07:58:24Z,0.38472314874017854,0.3864813203300049,0.37945313524520485,0.38413688116018563,0.436568986542334,0.4397504575111628,2,-145.631,2.16,33.45,21.89
